lipid_id,lipid_type,leaflet,bead_type,x,y,z,order_param,in_raft,is_pip,phase
11,CHOL,sup,TAIL1_5,423.397,297.075,10.247,0.9,1,0,gel
11,CHOL,sup,TAIL1_6,420.241,295.524,8.776,0.9,1,0,gel
11,CHOL,sup,TAIL1_7,422.062,293.609,7.249,0.9,1,0,gel
11,CHOL,sup,TAIL1_8,422.988,295.597,5.983,0.9,1,0,gel
11,CHOL,sup,TAIL1_9,421.41,295.838,4.2,0.9,1,0,gel
11,CHOL,sup,TAIL1_10,421.895,294.264,2.997,0.9,1,0,gel
11,CHOL,sup,TAIL1_11,422.898,295.174,1.4,0.9,1,0,gel
12,CHOL,sup,HEAD,103.837,39.344,17.45,0.9,0,0,gel
12,CHOL,sup,TAIL1_0,105.567,38.976,17.313,0.9,0,0,gel
12,CHOL,sup,TAIL1_1,103.888,41.502,16.042,0.9,0,0,gel
12,CHOL,sup,TAIL1_2,101.978,38.706,14.715,0.9,0,0,gel
12,CHOL,sup,TAIL1_3,105.195,38.346,13.355,0.9,0,0,gel
12,CHOL,sup,TAIL1_4,104.355,41.533,11.654,0.9,0,0,gel
12,CHOL,sup,TAIL1_5,101.78,39.67,10.22,0.9,0,0,gel
12,CHOL,sup,TAIL1_6,104.361,37.782,9.122,0.9,0,0,gel
12,CHOL,sup,TAIL1_7,104.441,40.636,7.562,0.9,0,0,gel
12,CHOL,sup,TAIL1_8,102.741,40.042,6.141,0.9,0,0,gel
12,CHOL,sup,TAIL1_9,103.808,38.632,4.758,0.9,0,0,gel
12,CHOL,sup,TAIL1_10,104.713,39.858,3.66,0.9,0,0,gel
12,CHOL,sup,TAIL1_11,103.049,40.159,1.807,0.9,0,0,gel
13,CHOL,sup,HEAD,447.172,336.365,16.773,0.9,0,0,gel
13,CHOL,sup,TAIL1_0,447.523,338.214,16.756,0.9,0,0,gel
13,CHOL,sup,TAIL1_1,445.769,335.587,15.22,0.9,0,0,gel
13,CHOL,sup,TAIL1_2,449.063,334.683,13.908,0.9,0,0,gel
13,CHOL,sup,TAIL1_3,447.895,338.512,12.537,0.9,0,0,gel
13,CHOL,sup,TAIL1_4,445.369,335.994,11.063,0.9,0,0,gel
13,CHOL,sup,TAIL1_5,448.2,334.379,9.502,0.9,0,0,gel
13,CHOL,sup,TAIL1_6,448.76,338.326,8.312,0.9,0,0,gel
13,CHOL,sup,TAIL1_7,446.3,336.858,6.681,0.9,0,0,gel
13,CHOL,sup,TAIL1_8,447.46,335.302,5.708,0.9,0,0,gel
13,CHOL,sup,TAIL1_9,448.459,336.742,3.809,0.9,0,0,gel
13,CHOL,sup,TAIL1_10,446.666,336.909,2.825,0.9,0,0,gel
13,CHOL,sup,TAIL1_11,447.104,335.513,1.456,0.9,0,0,gel
14,CHOL,sup,HEAD,197.44,35.043,16.512,0.9,0,0,gel
14,CHOL,sup,TAIL1_0,197.29,37.134,16.688,0.9,0,0,gel
14,CHOL,sup,TAIL1_1,195.864,33.954,15.147,0.9,0,0,gel
14,CHOL,sup,TAIL1_2,199.241,33.701,13.708,0.9,0,0,gel
14,CHOL,sup,TAIL1_3,197.736,37.211,12.312,0.9,0,0,gel
14,CHOL,sup,TAIL1_4,195.617,35.154,11.019,0.9,0,0,gel
14,CHOL,sup,TAIL1_5,198.873,33.018,9.147,0.9,0,0,gel
14,CHOL,sup,TAIL1_6,198.848,36.581,8.006,0.9,0,0,gel
14,CHOL,sup,TAIL1_7,196.602,35.396,6.634,0.9,0,0,gel
14,CHOL,sup,TAIL1_8,197.92,33.849,5.027,0.9,0,0,gel
14,CHOL,sup,TAIL1_9,198.469,35.23,3.782,0.9,0,0,gel
14,CHOL,sup,TAIL1_10,197.125,35.602,2.459,0.9,0,0,gel
14,CHOL,sup,TAIL1_11,197.553,34.15,1.171,0.9,0,0,gel
15,CHOL,sup,HEAD,466.103,71.996,19.898,0.9,0,0,gel
15,CHOL,sup,TAIL1_0,467.785,71.321,19.705,0.9,0,0,gel
15,CHOL,sup,TAIL1_1,466.093,74.422,18.287,0.9,0,0,gel
15,CHOL,sup,TAIL1_2,464.056,71.206,17.177,0.9,0,0,gel
15,CHOL,sup,TAIL1_3,467.108,70.363,15.573,0.9,0,0,gel
15,CHOL,sup,TAIL1_4,466.829,74.481,14.134,0.9,0,0,gel
15,CHOL,sup,TAIL1_5,463.948,72.881,12.663,0.9,0,0,gel
15,CHOL,sup,TAIL1_6,466.659,70.2,11.504,0.9,0,0,gel
15,CHOL,sup,TAIL1_7,466.995,73.014,10.026,0.9,0,0,gel
15,CHOL,sup,TAIL1_8,465.166,72.712,8.664,0.9,0,0,gel
15,CHOL,sup,TAIL1_9,465.704,71.326,7.304,0.9,0,0,gel
15,CHOL,sup,TAIL1_10,466.804,72.579,5.713,0.9,0,0,gel
15,CHOL,sup,TAIL1_11,465.613,72.716,4.449,0.9,0,0,gel
16,CHOL,sup,HEAD,292.873,171.913,21.307,0.9,1,0,gel
16,CHOL,sup,TAIL1_0,292.386,173.787,21.311,0.9,1,0,gel
16,CHOL,sup,TAIL1_1,291.793,170.174,19.775,0.9,1,0,gel
16,CHOL,sup,TAIL1_2,295.039,171.205,18.427,0.9,1,0,gel
16,CHOL,sup,TAIL1_3,293.032,173.728,17.109,0.9,1,0,gel
16,CHOL,sup,TAIL1_4,291.209,170.567,15.695,0.9,1,0,gel
16,CHOL,sup,TAIL1_5,295.204,170.77,14.521,0.9,1,0,gel
16,CHOL,sup,TAIL1_6,293.503,173.693,12.642,0.9,1,0,gel
16,CHOL,sup,TAIL1_7,291.525,171.789,11.477,0.9,1,0,gel
16,CHOL,sup,TAIL1_8,293.717,170.705,10.093,0.9,1,0,gel
16,CHOL,sup,TAIL1_9,293.961,172.622,8.48,0.9,1,0,gel
16,CHOL,sup,TAIL1_10,292.485,172.126,7.161,0.9,1,0,gel
16,CHOL,sup,TAIL1_11,293.275,171.124,5.6,0.9,1,0,gel
17,CHOL,sup,HEAD,412.875,181.396,19.027,0.9,1,0,gel
17,CHOL,sup,TAIL1_0,414.859,181.009,18.969,0.9,1,0,gel
17,CHOL,sup,TAIL1_1,412.025,183.25,17.754,0.9,1,0,gel
17,CHOL,sup,TAIL1_2,411.078,179.791,15.851,0.9,1,0,gel
17,CHOL,sup,TAIL1_3,414.628,180.304,14.629,0.9,1,0,gel
17,CHOL,sup,TAIL1_4,412.973,183.569,13.2,0.9,1,0,gel
17,CHOL,sup,TAIL1_5,410.498,180.829,11.797,0.9,1,0,gel
17,CHOL,sup,TAIL1_6,414.079,179.838,10.599,0.9,1,0,gel
17,CHOL,sup,TAIL1_7,413.025,182.762,9.13,0.9,1,0,gel
17,CHOL,sup,TAIL1_8,411.163,181.364,7.695,0.9,1,0,gel
17,CHOL,sup,TAIL1_9,412.775,180.537,6.168,0.9,1,0,gel
17,CHOL,sup,TAIL1_10,413.188,182.078,4.839,0.9,1,0,gel
17,CHOL,sup,TAIL1_11,412.089,181.787,3.4,0.9,1,0,gel
18,CHOL,sup,HEAD,340.635,287.842,19.925,0.9,1,0,gel
18,CHOL,sup,TAIL1_0,338.694,286.335,19.627,0.9,1,0,gel
18,CHOL,sup,TAIL1_1,342.174,286.298,18.51,0.9,1,0,gel
18,CHOL,sup,TAIL1_2,341.097,289.755,17.2,0.9,1,0,gel
18,CHOL,sup,TAIL1_3,338.235,287.422,15.771,0.9,1,0,gel
18,CHOL,sup,TAIL1_4,341.434,285.961,14.106,0.9,1,0,gel
18,CHOL,sup,TAIL1_5,341.373,289.249,12.66,0.9,1,0,gel
18,CHOL,sup,TAIL1_6,338.437,287.725,11.45,0.9,1,0,gel
18,CHOL,sup,TAIL1_7,340.708,286.3,9.97,0.9,1,0,gel
18,CHOL,sup,TAIL1_8,341.196,288.14,8.809,0.9,1,0,gel
18,CHOL,sup,TAIL1_9,339.746,288.11,7.421,0.9,1,0,gel
18,CHOL,sup,TAIL1_10,340.282,286.736,5.894,0.9,1,0,gel
18,CHOL,sup,TAIL1_11,340.959,287.617,4.387,0.9,1,0,gel
19,CHOL,sup,HEAD,432.839,188.744,19.852,0.9,1,0,gel
19,CHOL,sup,TAIL1_0,431.75,190.165,19.963,0.9,1,0,gel
19,CHOL,sup,TAIL1_1,432.033,186.632,18.28,0.9,1,0,gel
19,CHOL,sup,TAIL1_2,434.935,188.497,16.784,0.9,1,0,gel
19,CHOL,sup,TAIL1_3,432.529,190.276,15.412,0.9,1,0,gel
19,CHOL,sup,TAIL1_4,431.586,187.116,14.3,0.9,1,0,gel
19,CHOL,sup,TAIL1_5,434.928,187.405,12.599,0.9,1,0,gel
19,CHOL,sup,TAIL1_6,433.025,190.57,11.449,0.9,1,0,gel
19,CHOL,sup,TAIL1_7,432.161,188.139,9.85,0.9,1,0,gel
19,CHOL,sup,TAIL1_8,433.977,187.777,8.657,0.9,1,0,gel
19,CHOL,sup,TAIL1_9,433.483,189.455,7.23,0.9,1,0,gel
19,CHOL,sup,TAIL1_10,432.005,188.632,5.868,0.9,1,0,gel
19,CHOL,sup,TAIL1_11,433.286,187.622,4.116,0.9,1,0,gel
20,CHOL,sup,HEAD,162.691,176.53,16.919,0.9,1,0,gel
20,CHOL,sup,TAIL1_0,164.872,176.781,16.952,0.9,1,0,gel
20,CHOL,sup,TAIL1_1,161.906,178.927,15.65,0.9,1,0,gel
20,CHOL,sup,TAIL1_2,161.276,175.317,14.113,0.9,1,0,gel
20,CHOL,sup,TAIL1_3,164.782,176.149,12.678,0.9,1,0,gel
20,CHOL,sup,TAIL1_4,162.737,179.341,11.268,0.9,1,0,gel
20,CHOL,sup,TAIL1_5,160.878,175.825,9.744,0.9,1,0,gel
20,CHOL,sup,TAIL1_6,164.538,175.575,8.339,0.9,1,0,gel
20,CHOL,sup,TAIL1_7,162.961,178.003,7.194,0.9,1,0,gel
20,CHOL,sup,TAIL1_8,161.983,176.863,5.885,0.9,1,0,gel
20,CHOL,sup,TAIL1_9,163.082,175.942,4.278,0.9,1,0,gel
20,CHOL,sup,TAIL1_10,163.392,177.606,2.829,0.9,1,0,gel
20,CHOL,sup,TAIL1_11,161.905,176.992,1.233,0.9,1,0,gel
21,CHOL,sup,HEAD,428.871,217.339,19.887,0.9,1,0,gel
21,CHOL,sup,TAIL1_0,429.746,216.025,19.588,0.9,1,0,gel
21,CHOL,sup,TAIL1_1,429.7,219.346,18.512,0.9,1,0,gel
21,CHOL,sup,TAIL1_2,426.49,217.756,17.223,0.9,1,0,gel
21,CHOL,sup,TAIL1_3,429.363,215.387,15.715,0.9,1,0,gel
21,CHOL,sup,TAIL1_4,430.519,218.78,14.091,0.9,1,0,gel
21,CHOL,sup,TAIL1_5,426.765,218.781,12.852,0.9,1,0,gel
21,CHOL,sup,TAIL1_6,428.496,215.52,11.327,0.9,1,0,gel
21,CHOL,sup,TAIL1_7,429.978,217.713,10.194,0.9,1,0,gel
21,CHOL,sup,TAIL1_8,427.876,218.322,8.668,0.9,1,0,gel
21,CHOL,sup,TAIL1_9,428.103,216.477,7.175,0.9,1,0,gel
21,CHOL,sup,TAIL1_10,429.564,217.358,5.389,0.9,1,0,gel
21,CHOL,sup,TAIL1_11,428.422,218.324,4.371,0.9,1,0,gel
22,CHOL,sup,HEAD,397.095,200.013,20.653,0.9,1,0,gel
22,CHOL,sup,TAIL1_0,397.613,202.34,20.576,0.9,1,0,gel
22,CHOL,sup,TAIL1_1,395.179,199.26,19.312,0.9,1,0,gel
22,CHOL,sup,TAIL1_2,398.903,198.468,17.785,0.9,1,0,gel
22,CHOL,sup,TAIL1_3,398.512,202.139,16.574,0.9,1,0,gel
22,CHOL,sup,TAIL1_4,395.296,200.382,14.867,0.9,1,0,gel
22,CHOL,sup,TAIL1_5,398.331,198.288,13.376,0.9,1,0,gel
22,CHOL,sup,TAIL1_6,399.125,201.232,12.173,0.9,1,0,gel
22,CHOL,sup,TAIL1_7,396.129,200.773,10.56,0.9,1,0,gel
22,CHOL,sup,TAIL1_8,397.148,198.773,9.282,0.9,1,0,gel
22,CHOL,sup,TAIL1_9,398.272,200.496,7.915,0.9,1,0,gel
22,CHOL,sup,TAIL1_10,396.882,200.686,6.189,0.9,1,0,gel
22,CHOL,sup,TAIL1_11,397.118,199.416,5.259,0.9,1,0,gel
23,CHOL,sup,HEAD,456.176,171.961,17.871,0.9,0,0,gel
23,CHOL,sup,TAIL1_0,454.403,170.59,17.986,0.9,0,0,gel
23,CHOL,sup,TAIL1_1,457.728,170.521,16.23,0.9,0,0,gel
23,CHOL,sup,TAIL1_2,456.36,173.663,15.036,0.9,0,0,gel
23,CHOL,sup,TAIL1_3,454.029,171.461,13.655,0.9,0,0,gel
23,CHOL,sup,TAIL1_4,456.88,169.879,12.05,0.9,0,0,gel
23,CHOL,sup,TAIL1_5,457.63,173.241,10.499,0.9,0,0,gel
23,CHOL,sup,TAIL1_6,453.912,171.985,9.497,0.9,0,0,gel
23,CHOL,sup,TAIL1_7,456.144,170.633,8.115,0.9,0,0,gel
23,CHOL,sup,TAIL1_8,457.331,172.488,6.378,0.9,0,0,gel
23,CHOL,sup,TAIL1_9,455.085,172.204,4.968,0.9,0,0,gel
23,CHOL,sup,TAIL1_10,455.771,170.839,3.822,0.9,0,0,gel
23,CHOL,sup,TAIL1_11,456.779,171.855,2.227,0.9,0,0,gel
24,CHOL,sup,HEAD,153.105,232.094,14.645,0.9,1,0,gel
24,CHOL,sup,TAIL1_0,154.864,233.461,14.38,0.9,1,0,gel
24,CHOL,sup,TAIL1_1,151.753,234.125,13.244,0.9,1,0,gel
24,CHOL,sup,TAIL1_2,152.607,230.113,11.98,0.9,1,0,gel
24,CHOL,sup,TAIL1_3,155.334,232.245,10.405,0.9,1,0,gel
24,CHOL,sup,TAIL1_4,152.396,233.941,8.877,0.9,1,0,gel
24,CHOL,sup,TAIL1_5,152.035,230.87,7.338,0.9,1,0,gel
24,CHOL,sup,TAIL1_6,155.29,231.485,6.364,0.9,1,0,gel
24,CHOL,sup,TAIL1_7,153.254,233.402,4.899,0.9,1,0,gel
24,CHOL,sup,TAIL1_8,152.458,231.906,3.506,0.9,1,0,gel
24,CHOL,sup,TAIL1_9,154.189,231.659,1.935,0.9,1,0,gel
24,CHOL,sup,TAIL1_10,153.59,233.437,0.497,0.9,1,0,gel
24,CHOL,sup,TAIL1_11,152.381,232.402,-1.038,0.9,1,0,gel
25,CHOL,sup,HEAD,51.816,264.524,18.321,0.9,1,0,gel
25,CHOL,sup,TAIL1_0,53.922,264.739,18.241,0.9,1,0,gel
25,CHOL,sup,TAIL1_1,50.789,266.62,16.877,0.9,1,0,gel
25,CHOL,sup,TAIL1_2,50.812,262.992,15.527,0.9,1,0,gel
25,CHOL,sup,TAIL1_3,53.618,264.15,13.925,0.9,1,0,gel
25,CHOL,sup,TAIL1_4,52.129,266.65,12.86,0.9,1,0,gel
25,CHOL,sup,TAIL1_5,49.727,264.457,11.348,0.9,1,0,gel
25,CHOL,sup,TAIL1_6,53.044,263.43,9.375,0.9,1,0,gel
25,CHOL,sup,TAIL1_7,52.322,265.819,8.335,0.9,1,0,gel
25,CHOL,sup,TAIL1_8,50.577,264.802,7.027,0.9,1,0,gel
25,CHOL,sup,TAIL1_9,52.241,263.927,5.576,0.9,1,0,gel
25,CHOL,sup,TAIL1_10,52.48,265.319,4.193,0.9,1,0,gel
25,CHOL,sup,TAIL1_11,50.931,265.134,2.995,0.9,1,0,gel
26,CHOL,sup,HEAD,311.595,210.445,22.394,0.9,1,0,gel
26,CHOL,sup,TAIL1_0,311.009,208.383,22.466,0.9,1,0,gel
26,CHOL,sup,TAIL1_1,313.288,210.458,20.847,0.9,1,0,gel
