type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,POPC,sup,0,0,fluid,302.895,72.167,26.22,0.357814,0.022783,0.933515,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,121.763,224.205,20.953,0.038177,-0.471438,-0.881073,0.0
lipid_HEAD,POPC,sup,0,0,fluid,202.346,302.882,25.233,0.235508,-0.530156,-0.814537,0.0
lipid_HEAD,POPC,sup,0,0,fluid,294.357,463.916,27.862,0.04151,-0.80748,-0.588433,0.0
lipid_HEAD,POPC,sup,0,0,fluid,15.46,188.108,19.891,0.019866,0.992684,0.119097,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,36.597,229.899,19.347,0.036323,-0.949058,-0.313002,0.0
lipid_HEAD,POPC,sup,0,0,fluid,209.154,400.872,26.019,0.397418,-0.472944,-0.786374,0.0
lipid_HEAD,POPC,sup,0,0,fluid,4.259,201.944,19.134,0.021937,-0.980538,0.195098,0.0
lipid_HEAD,POPC,sup,0,0,fluid,200.048,342.3,25.241,0.185951,0.88943,-0.417537,0.0
lipid_HEAD,POPC,sup,0,0,fluid,86.807,257.939,23.131,0.061752,0.790308,-0.60959,0.0
lipid_HEAD,POPC,sup,0,0,fluid,396.226,15.493,23.321,0.047873,-0.830147,-0.555486,0.0
lipid_HEAD,POPC,sup,0,0,fluid,125.895,232.056,21.207,0.032135,0.959547,-0.279709,0.0
lipid_HEAD,POPC,sup,0,0,fluid,313.419,353.568,25.194,0.052729,0.846346,0.530017,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,53.582,212.722,20.796,0.0199,-0.908867,0.416611,0.0
lipid_HEAD,POPC,sup,0,0,fluid,15.088,263.384,20.642,0.037771,-0.512914,-0.857609,0.0
lipid_HEAD,POPC,sup,0,0,fluid,246.083,32.286,27.362,0.032966,0.977349,-0.20905,0.0
lipid_HEAD,POPC,sup,0,0,fluid,100.283,37.953,18.837,0.059965,-0.275307,-0.959484,0.0
lipid_HEAD,POPC,sup,0,0,fluid,278.687,6.214,27.153,0.019958,0.999743,0.010728,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,480.159,252.26,18.979,0.049935,0.658797,-0.750662,0.0
lipid_HEAD,POPC,sup,0,0,fluid,24.336,329.112,21.465,0.016341,-0.736545,0.676191,0.0
lipid_HEAD,POPC,sup,0,0,fluid,466.5,200.359,17.179,0.040668,0.412216,0.910178,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,308.313,292.822,22.793,0.023574,0.368798,-0.92921,0.0
lipid_HEAD,POPC,sup,0,0,fluid,224.01,474.873,26.851,0.061585,-0.267322,-0.961637,0.0
lipid_HEAD,POPC,sup,0,0,fluid,330.11,219.547,18.767,0.013246,0.939763,0.34157,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,493.012,315.662,19.752,0.016731,0.688251,0.725279,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,251.444,7.552,26.918,0.026262,0.992764,0.117172,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,340.764,186.053,19.777,0.428592,0.411108,-0.804549,0.0
lipid_HEAD,POPC,sup,0,0,fluid,496.851,79.219,16.128,0.061143,-0.882918,-0.465529,0.0
lipid_HEAD,POPC,sup,0,0,fluid,475.786,361.023,21.767,0.063163,0.983179,-0.171373,0.0
lipid_HEAD,POPC,sup,0,0,fluid,417.376,475.689,21.26,0.018901,-0.738792,0.673668,0.0
lipid_HEAD,POPC,sup,0,0,fluid,58.48,44.157,15.18,0.062621,0.283199,0.957015,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,169.98,391.39,26.697,0.031157,-0.963981,0.26414,0.0
lipid_HEAD,POPC,sup,0,0,fluid,184.547,470.706,26.125,0.044646,-0.974338,0.220617,0.0
lipid_HEAD,POPC,sup,0,0,fluid,498.01,110.228,16.363,0.020848,0.554412,-0.831981,0.0
lipid_HEAD,POPC,sup,0,0,fluid,158.956,176.251,19.653,0.044426,-0.953405,-0.298404,0.0
lipid_HEAD,POPC,sup,0,0,fluid,303.368,17.853,27.23,0.033734,0.138367,0.989806,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,206.776,219.904,21.072,0.054767,-0.212763,0.975568,0.0
lipid_HEAD,POPC,sup,0,0,fluid,221.746,122.818,21.826,0.013745,-0.367114,0.930074,0.0
lipid_HEAD,POPC,sup,0,0,fluid,274.076,486.263,26.851,0.033787,-0.184675,-0.982219,0.0
lipid_HEAD,POPC,sup,0,0,fluid,203.959,141.361,17.809,0.263281,0.151851,-0.952693,0.0
lipid_HEAD,POPC,sup,0,0,fluid,497.099,371.247,22.236,0.032138,0.948247,-0.315904,0.0
lipid_HEAD,POPC,sup,0,0,fluid,351.988,408.642,24.01,0.034946,-0.280164,-0.959316,0.0
lipid_HEAD,POPC,sup,0,0,fluid,247.595,7.883,28.077,0.038276,0.98727,0.154382,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,270.517,359.227,25.013,0.012242,-0.029028,0.999504,0.0
lipid_HEAD,POPC,sup,0,0,fluid,403.317,396.008,21.043,0.032667,-0.395036,-0.918084,0.0
lipid_HEAD,POPC,sup,0,0,fluid,423.952,416.329,18.171,0.264779,0.228865,0.936757,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,460.152,249.536,18.532,0.044375,-0.303701,-0.951734,0.0
lipid_HEAD,POPC,sup,0,0,fluid,174.75,233.411,22.454,0.042981,-0.814271,-0.578891,0.0
lipid_HEAD,POPC,sup,0,0,fluid,171.678,446.238,23.68,0.032229,-0.827595,0.5604,0.0
lipid_HEAD,POPC,sup,0,0,fluid,457.69,335.96,20.085,0.030164,-0.847614,0.529756,0.0
lipid_HEAD,POPC,sup,0,0,fluid,427.472,395.887,19.825,0.099387,-0.651372,0.752221,0.0
lipid_HEAD,POPC,sup,0,0,fluid,342.072,310.904,22.288,0.06391,0.521905,0.850606,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,474.905,371.642,21.628,0.028776,0.612357,-0.790058,0.0
lipid_HEAD,POPC,sup,0,0,fluid,444.471,493.627,19.789,0.026721,0.819157,-0.572947,0.0
lipid_HEAD,POPC,sup,0,0,fluid,120.893,397.015,24.321,0.041921,-0.142325,0.988932,0.0
lipid_HEAD,POPC,sup,0,0,fluid,61.979,328.456,21.521,0.017893,0.955911,-0.293112,0.0
lipid_HEAD,POPC,sup,0,0,fluid,368.887,280.63,19.771,0.051381,0.964265,0.259909,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,339.992,468.535,25.51,0.096803,0.986181,-0.134445,0.0
lipid_HEAD,POPC,sup,0,0,fluid,15.701,162.366,18.165,0.058676,-0.985898,-0.156722,0.0
lipid_HEAD,POPC,sup,0,0,fluid,225.22,208.533,18.532,0.012548,-0.58782,0.808894,0.0
lipid_HEAD,POPC,sup,0,0,fluid,32.929,62.324,14.301,0.060525,-0.293544,-0.954028,0.0
lipid_HEAD,POPC,sup,0,0,fluid,96.058,169.703,19.959,0.44291,-0.264617,0.856626,0.0
lipid_HEAD,POPC,sup,0,0,fluid,472.183,493.849,16.428,0.025916,0.305146,-0.951953,0.0
lipid_HEAD,POPC,sup,0,0,fluid,218.843,168.207,17.41,0.017098,0.879891,-0.474868,0.0
lipid_HEAD,POPC,sup,0,0,fluid,86.413,436.554,21.651,0.051247,-0.601653,0.797112,0.0
lipid_HEAD,POPC,sup,0,0,fluid,305.671,262.618,21.965,0.227563,-0.27778,-0.933302,0.0
lipid_HEAD,POPC,sup,0,0,fluid,213.963,499.295,28.851,0.065393,-0.934804,0.349092,0.0
lipid_HEAD,POPC,sup,0,0,fluid,432.769,499.46,20.772,0.011988,0.453698,-0.891075,0.0
lipid_HEAD,POPC,sup,0,0,fluid,210.271,17.729,27.452,0.016381,0.750286,-0.660911,0.0
lipid_HEAD,POPC,sup,0,0,fluid,245.111,227.248,20.325,0.042431,-0.487302,-0.872202,0.0
lipid_HEAD,POPC,sup,0,0,fluid,321.856,80.996,25.266,0.538992,0.811489,0.225772,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,348.222,290.356,20.931,0.335779,0.925037,-0.177647,0.0
lipid_HEAD,POPC,sup,0,0,fluid,467.56,433.423,18.737,0.014658,-0.951177,0.308299,0.0
lipid_HEAD,POPC,sup,0,0,fluid,79.016,67.621,15.597,0.049043,-0.337525,-0.940038,0.0
lipid_HEAD,POPC,sup,0,0,fluid,181.102,390.354,26.885,0.036339,0.997108,0.06675,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,458.208,299.548,21.035,0.066039,-0.0088,-0.997778,0.0
lipid_HEAD,POPC,sup,0,0,fluid,254.94,89.032,25.959,0.37574,-0.870316,-0.318387,0.0
lipid_HEAD,POPC,sup,0,0,fluid,371.509,91.991,24.212,0.011725,-0.700673,-0.713386,0.0
lipid_HEAD,POPC,sup,0,0,fluid,368.393,12.688,22.902,0.013744,-0.999824,0.012795,0.0
lipid_HEAD,POPC,sup,0,0,fluid,297.248,299.859,23.314,0.047573,0.253711,-0.96611,0.0
lipid_HEAD,POPC,sup,0,0,fluid,242.761,476.371,27.96,0.009227,0.284948,0.958499,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,80.578,122.837,16.443,0.047417,0.248201,-0.967547,0.0
lipid_HEAD,POPC,sup,0,0,fluid,401.008,293.934,18.721,0.021774,0.028488,-0.999357,0.0
lipid_HEAD,POPC,sup,0,0,fluid,282.606,197.092,20.961,0.05421,-0.191169,-0.980059,0.0
lipid_HEAD,POPC,sup,0,0,fluid,409.174,336.646,20.578,0.021905,0.639018,-0.76888,0.0
lipid_HEAD,POPC,sup,0,0,fluid,210.175,247.034,22.008,0.410098,0.621153,0.667824,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,44.907,34.746,15.067,0.039443,-0.889679,0.454881,0.0
lipid_HEAD,POPC,sup,0,0,fluid,363.313,224.878,19.054,0.008999,-0.551143,0.834362,0.0
lipid_HEAD,POPC,sup,0,0,fluid,52.022,6.899,17.334,0.026044,0.569518,0.821566,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,50.877,462.315,19.394,0.021541,0.856381,-0.515895,0.0
lipid_HEAD,POPC,sup,0,0,fluid,480.758,498.628,16.385,0.058563,-0.678196,0.732544,0.0
lipid_HEAD,POPC,sup,0,0,fluid,96.416,17.753,20.138,0.026786,0.804371,0.593523,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,259.767,285.555,24.177,0.308927,-0.850956,0.42478,0.0
lipid_HEAD,POPC,sup,0,0,fluid,497.761,41.329,14.744,0.031229,-0.670669,-0.741099,0.0
lipid_HEAD,POPC,sup,0,0,fluid,358.452,332.932,23.49,0.020657,0.18587,-0.982357,0.0
lipid_HEAD,POPC,sup,0,0,fluid,390.07,5.981,22.742,0.054473,0.870265,0.489562,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,79.04,488.132,19.046,0.019765,-0.779075,-0.626619,0.0
lipid_HEAD,POPC,sup,0,0,fluid,476.207,108.933,15.764,0.067388,0.997399,-0.025563,0.0
lipid_HEAD,POPC,sup,0,0,fluid,271.787,349.071,22.955,0.009479,0.664292,-0.747413,0.0
lipid_HEAD,POPC,sup,0,0,fluid,437.99,498.802,19.612,0.023422,0.917669,-0.396655,0.0
lipid_HEAD,POPC,sup,0,0,fluid,230.497,257.97,23.294,0.043846,0.791413,-0.609708,0.0
lipid_HEAD,POPC,sup,0,0,fluid,176.294,54.847,24.743,0.063046,-0.372484,0.925894,0.0
lipid_HEAD,POPC,sup,0,0,fluid,123.241,182.65,19.604,0.105106,0.518819,-0.848398,0.0
lipid_HEAD,POPC,sup,0,0,fluid,228.869,252.587,23.344,0.263045,0.771308,-0.579561,0.0
lipid_HEAD,POPC,sup,0,0,fluid,190.267,91.176,25.781,0.042205,0.572353,0.81892,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,43.876,219.534,19.857,0.059962,-0.255421,0.964969,0.0
lipid_HEAD,POPC,sup,0,0,fluid,330.438,356.946,24.229,0.276023,-0.946994,0.16436,0.0
lipid_HEAD,POPC,sup,0,0,fluid,437.861,330.271,21.205,0.018485,-0.967037,0.253966,0.0
lipid_HEAD,POPC,sup,0,0,fluid,297.547,310.554,23.139,0.032172,0.961196,-0.273983,0.0
lipid_HEAD,POPC,sup,0,0,fluid,342.795,24.917,23.947,0.049441,0.46607,-0.883365,0.0
lipid_HEAD,POPC,sup,0,0,fluid,432.529,46.606,19.872,0.04268,0.123821,-0.991386,0.0
lipid_HEAD,POPC,sup,0,0,fluid,346.582,53.181,23.899,0.048966,0.965091,0.257296,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,114.981,457.539,20.697,0.046464,0.375797,0.925536,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,252.916,359.107,25.057,0.060388,0.820529,-0.568406,0.0
lipid_HEAD,POPC,sup,0,0,fluid,275.865,499.149,26.649,0.015868,0.280782,0.959641,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,345.812,418.772,25.189,0.064551,0.747484,0.661136,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,312.68,303.837,22.571,0.016771,-0.629386,0.776912,0.0
lipid_HEAD,POPC,sup,0,0,fluid,498.31,37.667,16.412,0.065866,0.922232,-0.380984,0.0
lipid_HEAD,POPC,sup,0,0,fluid,175.329,254.596,23.305,0.06728,-0.517592,0.852979,0.0
lipid_HEAD,POPC,sup,0,0,fluid,305.561,273.908,22.025,0.269342,0.313877,-0.910459,0.0
lipid_HEAD,POPC,sup,0,0,fluid,370.39,476.03,24.267,0.011814,-0.997528,0.069274,0.0
lipid_HEAD,POPC,sup,0,0,fluid,304.719,394.998,28.147,0.135449,-0.972619,-0.188853,0.0
lipid_HEAD,POPC,sup,0,0,fluid,114.41,301.536,23.083,0.432141,-0.821725,-0.371513,0.0
lipid_HEAD,POPC,sup,0,0,fluid,416.903,346.713,20.99,0.040992,-0.459831,-0.88706,0.0
lipid_HEAD,POPC,sup,0,0,fluid,294.815,85.302,27.598,0.035528,0.997797,-0.056022,0.0
lipid_HEAD,POPC,sup,0,0,fluid,422.413,365.355,22.897,0.039858,-0.98171,-0.186162,0.0
lipid_HEAD,POPC,sup,0,0,fluid,226.3,279.925,25.693,0.023969,0.900948,0.433266,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,223.038,310.708,24.115,0.064568,-0.982132,0.176768,0.0
lipid_HEAD,POPC,sup,0,0,fluid,414.905,420.794,19.293,0.028218,0.951099,0.307596,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,30.09,188.711,19.478,0.030359,0.667747,-0.743769,0.0
lipid_HEAD,POPC,sup,0,0,fluid,253.391,347.263,24.615,0.046855,0.804497,0.592105,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,410.698,202.826,18.757,0.025161,-0.942109,0.334362,0.0
lipid_HEAD,POPC,sup,0,0,fluid,465.426,408.873,18.446,0.053388,-0.607614,-0.792436,0.0
lipid_HEAD,POPC,sup,0,0,fluid,227.99,76.966,26.601,0.031872,0.788648,0.614018,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,0.773,244.911,18.985,0.064202,-0.306328,-0.949758,0.0
lipid_HEAD,POPC,sup,0,0,fluid,96.252,298.182,21.678,0.009404,0.961849,-0.273419,0.0
lipid_HEAD,POPC,sup,0,0,fluid,2.6,179.502,19.07,0.041166,-0.521703,0.852134,0.0
lipid_HEAD,POPC,sup,0,0,fluid,173.837,314.107,25.58,0.341634,0.501571,0.794804,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,4.498,165.051,19.097,0.056707,-0.336294,0.940048,0.0
lipid_HEAD,POPC,sup,0,0,fluid,402.946,7.195,23.403,0.058547,0.946524,0.317276,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,178.754,273.899,23.753,0.019866,-0.311672,0.949982,0.0
lipid_HEAD,POPC,sup,0,0,fluid,17.282,17.373,15.685,0.028826,0.750694,0.660021,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,416.027,170.875,19.503,0.036479,0.436497,0.898966,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,192.443,450.53,26.744,0.025835,-0.147223,0.988766,0.0
lipid_HEAD,POPC,sup,0,0,fluid,339.062,129.156,24.682,0.066553,-0.553066,-0.830475,0.0
lipid_HEAD,POPC,sup,0,0,fluid,87.574,216.206,21.074,0.473017,-0.866158,-0.161322,0.0
lipid_HEAD,POPC,sup,0,0,fluid,285.3,138.399,23.263,0.013406,0.681405,0.731784,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,200.053,96.103,24.641,0.034208,0.595489,0.802635,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,158.021,166.122,19.174,0.042573,0.831027,-0.554601,0.0
lipid_HEAD,POPC,sup,0,0,fluid,437.449,105.674,17.998,0.311471,0.354676,-0.881584,0.0
lipid_HEAD,POPC,sup,0,0,fluid,265.161,7.442,28.369,0.046326,-0.6194,-0.783707,0.0
lipid_HEAD,POPC,sup,0,0,fluid,107.611,242.724,22.477,0.04117,-0.991902,-0.120144,0.0
lipid_HEAD,POPC,sup,0,0,fluid,388.887,317.595,20.976,0.442715,0.063049,0.894443,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,239.118,68.15,27.119,0.035189,0.996611,0.074348,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,136.159,70.681,20.787,0.415448,0.422251,0.805672,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,262.062,416.059,28.623,0.034823,0.933808,-0.356076,0.0
lipid_HEAD,POPC,sup,0,0,fluid,0.231,352.392,21.581,0.021615,0.083876,-0.996242,0.0
lipid_HEAD,POPC,sup,0,0,fluid,124.151,499.813,22.284,0.008509,0.951313,-0.308108,0.0
lipid_HEAD,POPC,sup,0,0,fluid,55.422,84.667,14.763,0.013147,-0.935117,-0.354094,0.0
lipid_HEAD,POPC,sup,0,0,fluid,318.334,463.701,27.404,0.034701,0.983894,-0.175353,0.0
lipid_HEAD,POPC,sup,0,0,fluid,471.351,469.36,14.772,0.053034,-0.497147,-0.866044,0.0
lipid_HEAD,POPC,sup,0,0,fluid,258.585,412.584,28.548,0.062246,-0.769238,-0.635924,0.0
lipid_HEAD,POPC,sup,0,0,fluid,219.007,487.585,28.107,0.013639,-0.039694,0.999119,0.0
lipid_HEAD,POPC,sup,0,0,fluid,364.175,79.83,23.754,0.027776,-0.999142,-0.030723,0.0
lipid_HEAD,POPC,sup,0,0,fluid,379.735,495.912,23.045,0.040269,0.186313,0.981665,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,300.752,31.865,27.683,0.045315,0.230066,0.972119,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,360.729,443.836,24.028,0.088826,-0.373517,-0.923361,0.0
lipid_HEAD,POPC,sup,0,0,fluid,395.27,92.486,20.534,0.063296,-0.708139,-0.70323,0.0
lipid_HEAD,POPC,sup,0,0,fluid,474.163,279.771,20.953,0.026991,-0.999635,0.001534,0.0
lipid_HEAD,POPC,sup,0,0,fluid,462.68,355.525,18.967,0.013817,-0.855824,-0.517083,0.0
lipid_HEAD,POPC,sup,0,0,fluid,145.903,6.866,23.201,0.024813,0.616356,-0.787077,0.0
lipid_HEAD,POPC,sup,0,0,fluid,443.645,475.356,19.717,0.055895,-0.68199,0.729222,0.0
lipid_HEAD,POPC,sup,0,0,fluid,293.861,488.316,27.702,0.062565,-0.212303,-0.975199,0.0
lipid_HEAD,POPC,sup,0,0,fluid,164.079,286.566,24.111,0.210579,-0.531669,0.820357,0.0
lipid_HEAD,POPC,sup,0,0,fluid,18.456,135.473,17.079,0.018202,0.999319,0.032102,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,130.244,37.912,21.104,0.04675,0.325173,-0.944498,0.0
lipid_HEAD,POPC,sup,0,0,fluid,494.229,279.68,22.672,0.033773,-0.579813,0.814049,0.0
lipid_HEAD,POPC,sup,0,0,fluid,364.907,17.394,22.124,0.022511,-0.996535,0.080076,0.0
lipid_HEAD,POPC,sup,0,0,fluid,489.395,329.021,21.885,0.018246,0.897178,-0.441292,0.0
lipid_HEAD,POPC,sup,0,0,fluid,293.801,497.429,25.77,0.013746,0.705681,0.708397,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,402.839,384.4,21.616,0.051145,-0.598049,-0.799826,0.0
lipid_HEAD,POPC,sup,0,0,fluid,401.742,170.358,19.662,0.013098,0.403912,-0.914704,0.0
lipid_HEAD,POPC,sup,0,0,fluid,220.694,115.5,22.505,0.028341,-0.96391,-0.264714,0.0
lipid_HEAD,POPC,sup,0,0,fluid,149.685,280.451,23.574,0.046842,-0.943891,-0.32692,0.0
lipid_HEAD,POPC,sup,0,0,fluid,443.666,119.188,16.672,0.046397,-0.998085,-0.040922,0.0
lipid_HEAD,POPC,sup,0,0,fluid,398.48,499.653,22.739,0.041038,0.497109,-0.866717,0.0
lipid_HEAD,POPC,sup,0,0,fluid,126.803,377.69,25.219,0.050576,0.758589,-0.649603,0.0
lipid_HEAD,POPC,sup,0,0,fluid,82.439,499.242,18.673,0.013366,0.627689,-0.77835,0.0
lipid_HEAD,POPC,sup,0,0,fluid,15.259,151.174,17.515,0.024452,-0.052477,0.998323,0.0
lipid_HEAD,POPC,sup,0,0,fluid,223.471,190.26,18.142,0.028565,-0.580652,-0.813651,0.0
lipid_HEAD,POPC,sup,0,0,fluid,258.362,408.864,28.514,0.012776,0.473888,-0.880492,0.0
lipid_HEAD,POPC,sup,0,0,fluid,29.715,0.794,16.562,0.040123,0.862171,-0.505025,0.0
lipid_HEAD,POPC,sup,0,0,fluid,317.596,30.967,27.46,0.032835,0.406127,0.913226,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,227.973,340.888,25.801,0.053979,0.051914,0.997192,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,336.651,145.849,24.687,0.025524,0.964077,0.264394,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,198.024,372.026,26.597,0.025229,-0.64265,-0.765744,0.0
lipid_HEAD,POPC,sup,0,0,fluid,58.264,373.723,22.805,0.029227,-0.062112,0.997641,0.0
lipid_HEAD,POPC,sup,0,0,fluid,94.361,70.569,18.643,0.049661,-0.579121,0.813728,0.0
lipid_HEAD,POPC,sup,0,0,fluid,145.782,187.991,20.514,0.011415,0.169127,0.985528,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,317.531,256.832,21.325,0.011727,-0.971188,-0.238028,0.0
lipid_HEAD,POPC,sup,0,0,fluid,56.864,60.721,15.896,0.01694,-0.684242,0.729058,0.0
lipid_HEAD,POPC,sup,0,0,fluid,417.709,122.233,18.774,0.044184,-0.308818,-0.950094,0.0
lipid_HEAD,POPC,sup,0,0,fluid,374.123,257.468,19.551,0.019829,-0.973861,0.226276,0.0
lipid_HEAD,POPC,sup,0,0,fluid,69.122,4.039,16.972,0.014392,0.979289,0.201957,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,296.287,430.62,28.501,0.293773,0.927932,-0.229436,0.0
lipid_HEAD,POPC,sup,0,0,fluid,267.221,201.792,20.098,0.03668,0.018253,-0.99916,0.0
lipid_HEAD,POPC,sup,0,0,fluid,169.424,218.735,21.843,0.021384,0.122745,-0.992208,0.0
lipid_HEAD,POPC,sup,0,0,fluid,26.539,303.448,23.385,0.033469,-0.969388,0.243244,0.0
lipid_HEAD,POPC,sup,0,0,fluid,36.008,29.336,13.625,0.048532,0.781664,0.621809,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,446.983,178.639,18.696,0.021766,0.987146,0.158333,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,192.922,207.631,21.245,0.024873,-0.829466,0.558004,0.0
lipid_HEAD,POPC,sup,0,0,fluid,257.853,235.384,21.674,0.375455,-0.902283,0.211941,0.0
lipid_HEAD,POPC,sup,0,0,fluid,302.739,296.871,23.624,0.047378,0.990541,-0.128776,0.0
lipid_HEAD,POPC,sup,0,0,fluid,435.15,88.656,17.983,0.173634,-0.613352,-0.770487,0.0
lipid_HEAD,POPC,sup,0,0,fluid,384.668,78.447,22.667,0.05207,0.813681,0.578974,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,314.727,463.636,26.078,0.063439,-0.577577,0.813867,0.0
lipid_HEAD,POPC,sup,0,0,fluid,269.061,3.975,28.204,0.029326,0.453197,0.890928,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,165.325,468.722,24.039,0.027103,0.95964,0.279922,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,145.263,8.153,22.437,0.067461,-0.139478,0.987924,0.0
lipid_HEAD,POPC,sup,0,0,fluid,103.882,475.63,21.773,0.028637,0.983138,-0.180608,0.0
lipid_HEAD,POPC,sup,0,0,fluid,22.148,384.146,21.44,0.030794,-0.218743,0.975296,0.0
lipid_HEAD,POPC,sup,0,0,fluid,348.171,148.286,23.481,0.048397,0.228961,0.972232,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,111.187,113.69,19.024,0.056055,0.068848,0.996051,-0.0
lipid_HEAD,POPC,sup,0,0,fluid,47.13,167.015,18.984,0.041836,0.801259,-0.596853,0.0
lipid_HEAD,POPC,sup,0,0,fluid,297.128,480.054,26.685,0.0588,-0.943311,0.326661,0.0
lipid_HEAD,POPC,sup,0,0,fluid,371.542,54.274,22.029,0.056767,0.405209,0.91246,-0.0
