lipid_id,lipid_type,leaflet,bead_type,x,y,z,order_param,in_raft,is_pip,phase
8,POPC,sup,TAIL1_0,209.865,475.635,23.43,0.7088,0,0,fluid
8,POPC,sup,TAIL1_1,208.93,475.71,21.335,0.7088,0,0,fluid
8,POPC,sup,TAIL1_2,208.009,474.576,19.241,0.7088,0,0,fluid
8,POPC,sup,TAIL1_3,207.75,474.026,17.146,0.7088,0,0,fluid
8,POPC,sup,TAIL1_4,206.233,473.498,15.052,0.7088,0,0,fluid
8,POPC,sup,TAIL1_5,205.958,472.806,12.957,0.7088,0,0,fluid
8,POPC,sup,TAIL1_6,205.732,472.334,10.863,0.7088,0,0,fluid
8,POPC,sup,TAIL1_7,204.984,471.567,8.768,0.7088,0,0,fluid
8,POPC,sup,TAIL1_8,204.349,470.88,6.674,0.7088,0,0,fluid
8,POPC,sup,TAIL1_9,203.661,470.267,4.58,0.7088,0,0,fluid
8,POPC,sup,TAIL2_0,210.987,474.993,23.43,0.7088,0,0,fluid
8,POPC,sup,TAIL2_1,210.941,474.503,21.335,0.7088,0,0,fluid
8,POPC,sup,TAIL2_2,211.407,473.8,19.241,0.7088,0,0,fluid
8,POPC,sup,TAIL2_3,211.982,472.609,17.146,0.7088,0,0,fluid
8,POPC,sup,TAIL2_4,213.29,471.098,15.052,0.7088,0,0,fluid
8,POPC,sup,TAIL2_5,214.766,470.291,12.957,0.7088,0,0,fluid
8,POPC,sup,TAIL2_6,215.356,469.333,10.863,0.7088,0,0,fluid
8,POPC,sup,TAIL2_7,214.706,468.788,8.768,0.7088,0,0,fluid
8,POPC,sup,TAIL2_8,215.668,467.735,6.674,0.7088,0,0,fluid
8,POPC,sup,TAIL2_9,215.735,467.243,4.563,0.7088,0,0,fluid
9,POPC,sup,HEAD,131.76,352.388,23.034,0.6441,0,0,fluid
9,POPC,sup,GLYC,131.669,352.05,19.534,0.6441,0,0,fluid
9,POPC,sup,TAIL1_0,130.814,351.358,17.534,0.6441,0,0,fluid
9,POPC,sup,TAIL1_1,130.499,350.241,15.439,0.6441,0,0,fluid
9,POPC,sup,TAIL1_2,129.068,349.992,13.345,0.6441,0,0,fluid
9,POPC,sup,TAIL1_3,128.544,349.566,11.251,0.6441,0,0,fluid
9,POPC,sup,TAIL1_4,127.251,349.963,9.156,0.6441,0,0,fluid
9,POPC,sup,TAIL1_5,126.748,348.916,7.062,0.6441,0,0,fluid
9,POPC,sup,TAIL1_6,125.729,348.724,4.967,0.6441,0,0,fluid
9,POPC,sup,TAIL1_7,124.901,347.269,2.873,0.6441,0,0,fluid
9,POPC,sup,TAIL1_8,124.843,346.603,0.778,0.6441,0,0,fluid
9,POPC,sup,TAIL1_9,124.003,345.768,-1.316,0.6441,0,0,fluid
9,POPC,sup,TAIL2_0,132.063,351.023,17.534,0.6441,0,0,fluid
9,POPC,sup,TAIL2_1,132.734,350.662,15.439,0.6441,0,0,fluid
9,POPC,sup,TAIL2_2,132.982,350.627,13.345,0.6441,0,0,fluid
9,POPC,sup,TAIL2_3,133.09,349.922,11.251,0.6441,0,0,fluid
9,POPC,sup,TAIL2_4,134.193,350.509,9.156,0.6441,0,0,fluid
9,POPC,sup,TAIL2_5,136.664,350.783,7.062,0.6441,0,0,fluid
9,POPC,sup,TAIL2_6,138.519,349.962,4.967,0.6441,0,0,fluid
9,POPC,sup,TAIL2_7,140.145,348.67,2.873,0.6441,0,0,fluid
9,POPC,sup,TAIL2_8,140.765,348.748,0.526,0.6441,0,0,fluid
9,POPC,sup,TAIL2_9,142.162,347.734,-1.85,0.6441,0,0,fluid
10,POPC,sup,HEAD,182.193,219.475,21.32,0.7675,0,0,fluid
10,POPC,sup,GLYC,182.381,219.42,17.82,0.7675,0,0,fluid
10,POPC,sup,TAIL1_0,183.056,218.552,15.82,0.7675,0,0,fluid
10,POPC,sup,TAIL1_1,182.372,219.099,13.726,0.7675,0,0,fluid
10,POPC,sup,TAIL1_2,182.281,219.188,11.631,0.7675,0,0,fluid
10,POPC,sup,TAIL1_3,181.46,218.873,9.537,0.7675,0,0,fluid
10,POPC,sup,TAIL1_4,181.367,218.947,7.442,0.7675,0,0,fluid
10,POPC,sup,TAIL1_5,181.364,218.881,5.348,0.7675,0,0,fluid
10,POPC,sup,TAIL1_6,182.777,219.374,3.253,0.7675,0,0,fluid
10,POPC,sup,TAIL1_7,183.471,219.467,1.159,0.7675,0,0,fluid
10,POPC,sup,TAIL1_8,183.617,218.431,-0.935,0.7675,0,0,fluid
10,POPC,sup,TAIL1_9,184.358,217.81,-3.03,0.7675,0,0,fluid
10,POPC,sup,TAIL2_0,183.416,219.794,15.82,0.7675,0,0,fluid
10,POPC,sup,TAIL2_1,183.306,220.713,13.726,0.7675,0,0,fluid
10,POPC,sup,TAIL2_2,183.647,221.122,11.631,0.7675,0,0,fluid
10,POPC,sup,TAIL2_3,184.441,220.664,9.537,0.7675,0,0,fluid
10,POPC,sup,TAIL2_4,185.437,221.695,7.442,0.7675,0,0,fluid
10,POPC,sup,TAIL2_5,184.72,224.499,5.348,0.7675,0,0,fluid
10,POPC,sup,TAIL2_6,185.59,224.486,2.965,0.7675,0,0,fluid
10,POPC,sup,TAIL2_7,186.023,224.462,0.489,0.7675,0,0,fluid
10,POPC,sup,TAIL2_8,187.495,225.25,-1.987,0.7675,0,0,fluid
10,POPC,sup,TAIL2_9,188.373,224.459,-4.462,0.7675,0,0,fluid
11,POPC,sup,HEAD,410.714,128.76,18.691,0.6019,0,0,fluid
11,POPC,sup,GLYC,410.425,129.113,15.191,0.6019,0,0,fluid
11,POPC,sup,TAIL1_0,410.362,130.211,13.191,0.6019,0,0,fluid
11,POPC,sup,TAIL1_1,410.402,130.96,11.097,0.6019,0,0,fluid
11,POPC,sup,TAIL1_2,410.497,131.536,9.002,0.6019,0,0,fluid
11,POPC,sup,TAIL1_3,409.89,133.105,6.908,0.6019,0,0,fluid
11,POPC,sup,TAIL1_4,410.069,134.47,4.813,0.6019,0,0,fluid
11,POPC,sup,TAIL1_5,410.293,135.91,2.719,0.6019,0,0,fluid
11,POPC,sup,TAIL1_6,410.372,136.763,0.624,0.6019,0,0,fluid
11,POPC,sup,TAIL1_7,409.028,138.381,-1.47,0.6019,0,0,fluid
11,POPC,sup,TAIL1_8,408.869,138.881,-3.564,0.6019,0,0,fluid
11,POPC,sup,TAIL1_9,409.347,140.199,-5.659,0.6019,0,0,fluid
11,POPC,sup,TAIL2_0,409.361,129.392,13.191,0.6019,0,0,fluid
11,POPC,sup,TAIL2_1,408.794,129.484,11.097,0.6019,0,0,fluid
11,POPC,sup,TAIL2_2,407.898,128.971,9.002,0.6019,0,0,fluid
11,POPC,sup,TAIL2_3,406.792,129.154,6.908,0.6019,0,0,fluid
11,POPC,sup,TAIL2_4,405.838,128.12,4.813,0.6019,0,0,fluid
11,POPC,sup,TAIL2_5,404.351,125.768,2.719,0.6019,0,0,fluid
11,POPC,sup,TAIL2_6,402.127,124.046,0.624,0.6019,0,0,fluid
11,POPC,sup,TAIL2_7,401.225,123.437,-1.47,0.6019,0,0,fluid
11,POPC,sup,TAIL2_8,400.145,123.787,-3.564,0.6019,0,0,fluid
11,POPC,sup,TAIL2_9,399.232,123.544,-5.659,0.6019,0,0,fluid
12,POPC,sup,HEAD,0.619,279.99,21.519,0.7347,0,0,fluid
12,POPC,sup,GLYC,0.355,280.075,18.019,0.7347,0,0,fluid
12,POPC,sup,TAIL1_0,-0.292,280.964,16.019,0.7347,0,0,fluid
12,POPC,sup,TAIL1_1,-0.679,280.409,13.925,0.7347,0,0,fluid
12,POPC,sup,TAIL1_2,0.388,280.871,11.83,0.7347,0,0,fluid
12,POPC,sup,TAIL1_3,0.548,282.3,9.736,0.7347,0,0,fluid
12,POPC,sup,TAIL1_4,1.852,282.318,7.641,0.7347,0,0,fluid
12,POPC,sup,TAIL1_5,1.104,282.622,5.547,0.7347,0,0,fluid
12,POPC,sup,TAIL1_6,0.31,282.567,3.452,0.7347,0,0,fluid
12,POPC,sup,TAIL1_7,0.355,283.062,1.358,0.7347,0,0,fluid
12,POPC,sup,TAIL1_8,0.337,284.079,-0.737,0.7347,0,0,fluid
12,POPC,sup,TAIL1_9,-0.014,284.722,-2.831,0.7347,0,0,fluid
12,POPC,sup,TAIL2_0,-0.69,279.734,16.019,0.7347,0,0,fluid
12,POPC,sup,TAIL2_1,-1.084,279.562,13.925,0.7347,0,0,fluid
12,POPC,sup,TAIL2_2,-1.339,279.456,11.83,0.7347,0,0,fluid
12,POPC,sup,TAIL2_3,-2.803,280.134,9.736,0.7347,0,0,fluid
12,POPC,sup,TAIL2_4,-3.516,279.027,7.641,0.7347,0,0,fluid
12,POPC,sup,TAIL2_5,-3.209,276.443,5.547,0.7347,0,0,fluid
12,POPC,sup,TAIL2_6,-3.565,274.815,3.434,0.7347,0,0,fluid
12,POPC,sup,TAIL2_7,-4.092,274.543,1.003,0.7347,0,0,fluid
12,POPC,sup,TAIL2_8,-5.21,274.621,-1.428,0.7347,0,0,fluid
12,POPC,sup,TAIL2_9,-5.809,274.703,-3.859,0.7347,0,0,fluid
13,POPC,sup,HEAD,3.074,225.583,19.179,0.6481,0,0,fluid
13,POPC,sup,GLYC,3.158,225.197,15.679,0.6481,0,0,fluid
13,POPC,sup,TAIL1_0,2.717,224.19,13.679,0.6481,0,0,fluid
13,POPC,sup,TAIL1_1,2.452,223.541,11.585,0.6481,0,0,fluid
13,POPC,sup,TAIL1_2,2.901,221.858,9.49,0.6481,0,0,fluid
13,POPC,sup,TAIL1_3,2.725,221.106,7.396,0.6481,0,0,fluid
13,POPC,sup,TAIL1_4,1.895,220.827,5.301,0.6481,0,0,fluid
13,POPC,sup,TAIL1_5,1.73,219.216,3.207,0.6481,0,0,fluid
13,POPC,sup,TAIL1_6,1.446,219.829,1.112,0.6481,0,0,fluid
13,POPC,sup,TAIL1_7,-0.054,219.274,-0.982,0.6481,0,0,fluid
13,POPC,sup,TAIL1_8,-0.547,219.342,-3.076,0.6481,0,0,fluid
13,POPC,sup,TAIL1_9,-1.149,218.589,-5.171,0.6481,0,0,fluid
13,POPC,sup,TAIL2_0,3.98,224.466,13.679,0.6481,0,0,fluid
13,POPC,sup,TAIL2_1,4.77,224.261,11.585,0.6481,0,0,fluid
13,POPC,sup,TAIL2_2,5.269,223.589,9.49,0.6481,0,0,fluid
13,POPC,sup,TAIL2_3,6.821,222.483,7.396,0.6481,0,0,fluid
13,POPC,sup,TAIL2_4,7.931,222.301,5.301,0.6481,0,0,fluid
13,POPC,sup,TAIL2_5,9.893,223.701,3.207,0.6481,0,0,fluid
13,POPC,sup,TAIL2_6,11.757,224.441,1.112,0.6481,0,0,fluid
13,POPC,sup,TAIL2_7,12.961,223.246,-0.982,0.6481,0,0,fluid
13,POPC,sup,TAIL2_8,13.368,222.286,-3.076,0.6481,0,0,fluid
13,POPC,sup,TAIL2_9,13.64,221.585,-5.338,0.6481,0,0,fluid
14,POPC,sup,HEAD,484.177,359.873,22.914,0.7953,0,0,fluid
14,POPC,sup,GLYC,484.059,359.857,19.414,0.7953,0,0,fluid
14,POPC,sup,TAIL1_0,483.091,360.379,17.414,0.7953,0,0,fluid
14,POPC,sup,TAIL1_1,483.376,359.905,15.32,0.7953,0,0,fluid
14,POPC,sup,TAIL1_2,482.889,359.687,13.225,0.7953,0,0,fluid
14,POPC,sup,TAIL1_3,482.372,359.696,11.131,0.7953,0,0,fluid
14,POPC,sup,TAIL1_4,482.887,359.638,9.036,0.7953,0,0,fluid
14,POPC,sup,TAIL1_5,482.586,358.971,6.942,0.7953,0,0,fluid
14,POPC,sup,TAIL1_6,481.793,359.645,4.847,0.7953,0,0,fluid
14,POPC,sup,TAIL1_7,481.802,359.329,2.753,0.7953,0,0,fluid
14,POPC,sup,TAIL1_8,481.593,359.871,0.659,0.7953,0,0,fluid
14,POPC,sup,TAIL1_9,480.497,360.122,-1.436,0.7953,0,0,fluid
14,POPC,sup,TAIL2_0,483.264,359.097,17.414,0.7953,0,0,fluid
14,POPC,sup,TAIL2_1,483.66,359.743,15.32,0.7953,0,0,fluid
14,POPC,sup,TAIL2_2,484.088,359.205,13.225,0.7953,0,0,fluid
14,POPC,sup,TAIL2_3,483.628,358.968,11.131,0.7953,0,0,fluid
14,POPC,sup,TAIL2_4,483.385,357.529,9.036,0.7953,0,0,fluid
14,POPC,sup,TAIL2_5,484.946,355.05,6.896,0.7953,0,0,fluid
14,POPC,sup,TAIL2_6,486.356,354.348,4.392,0.7953,0,0,fluid
14,POPC,sup,TAIL2_7,486.989,353.865,1.888,0.7953,0,0,fluid
14,POPC,sup,TAIL2_8,486.277,353.817,-0.616,0.7953,0,0,fluid
14,POPC,sup,TAIL2_9,485.074,353.467,-3.119,0.7953,0,0,fluid
15,POPC,sup,HEAD,410.559,274.388,18.687,0.8207,0,0,fluid
15,POPC,sup,GLYC,410.576,274.328,15.187,0.8207,0,0,fluid
15,POPC,sup,TAIL1_0,410.2,273.295,13.187,0.8207,0,0,fluid
