type,label,leaflet,in_raft,is_pip,phase,x,y,z,q1,q2,q3,q4
lipid_HEAD,CHOL,sup,1,0,gel,72.599,279.342,16.035,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,364.538,497.753,19.172,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,92.09,14.018,15.946,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,88.938,303.511,15.206,0.707107,-0.38118,0.595568,0.0
lipid_HEAD,CHOL,sup,1,0,gel,156.536,283.246,21.493,0.707107,-0.69189,0.145905,0.0
lipid_HEAD,CHOL,sup,1,0,gel,130.27,481.199,15.631,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,126.678,388.61,17.988,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,31.207,215.884,18.403,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,320.183,480.269,17.851,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,212.193,220.471,18.605,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,120.609,173.319,16.433,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,181.869,22.778,12.206,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,342.679,466.818,18.798,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,204.854,43.127,11.203,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,273.253,397.535,19.347,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,341.457,168.729,20.708,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,54.682,119.948,17.664,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,323.547,274.002,20.392,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,298.69,77.523,15.159,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,194.248,178.121,18.447,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,279.159,379.72,21.866,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,32.332,314.62,16.471,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,460.269,273.141,16.655,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,240.523,392.56,19.031,0.707107,-0.183831,-0.682793,0.0
lipid_HEAD,CHOL,sup,0,0,gel,248.376,217.335,17.032,0.707107,-0.52448,0.474259,0.0
lipid_HEAD,CHOL,sup,1,0,gel,416.862,124.257,19.961,0.707107,0.491771,-0.508096,0.0
lipid_HEAD,CHOL,sup,1,0,gel,380.057,219.569,19.941,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,356.083,296.499,19.079,0.707107,-0.3101,0.635482,0.0
lipid_HEAD,CHOL,sup,1,0,gel,121.555,11.745,14.762,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,2.513,426.708,20.991,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,431.229,44.015,19.387,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,495.286,145.128,16.679,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,274.961,333.022,19.306,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,357.698,411.373,22.228,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,273.853,450.064,18.563,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,12.695,178.256,15.395,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,0,0,gel,5.109,322.749,15.59,0.0,1.0,0.0,0.0
lipid_HEAD,CHOL,sup,1,0,gel,415.033,101.703,18.954,0.707107,-0.394449,-0.586865,0.0
