lipid_id,lipid_type,leaflet,bead_type,x,y,z,order_param,in_raft,is_pip,phase
1,POPC,sup,TAIL2_9,84.828,287.498,-3.421,0.8567,0,0,fluid
2,POPC,sup,HEAD,218.507,365.04,27.195,0.7569,0,0,fluid
2,POPC,sup,GLYC,218.801,365.003,23.695,0.7569,0,0,fluid
2,POPC,sup,TAIL1_0,218.001,365.757,21.695,0.7569,0,0,fluid
2,POPC,sup,TAIL1_1,217.828,365.741,19.6,0.7569,0,0,fluid
2,POPC,sup,TAIL1_2,217.374,366.587,17.506,0.7569,0,0,fluid
2,POPC,sup,TAIL1_3,216.958,367.105,15.411,0.7569,0,0,fluid
2,POPC,sup,TAIL1_4,217.279,366.99,13.317,0.7569,0,0,fluid
2,POPC,sup,TAIL1_5,217.171,367.401,11.222,0.7569,0,0,fluid
2,POPC,sup,TAIL1_6,217.21,369.536,9.128,0.7569,0,0,fluid
2,POPC,sup,TAIL1_7,217.18,369.628,7.033,0.7569,0,0,fluid
2,POPC,sup,TAIL1_8,216.817,370.242,4.939,0.7569,0,0,fluid
2,POPC,sup,TAIL1_9,215.845,370.458,2.845,0.7569,0,0,fluid
2,POPC,sup,TAIL2_0,217.836,364.475,21.695,0.7569,0,0,fluid
2,POPC,sup,TAIL2_1,216.536,363.845,19.6,0.7569,0,0,fluid
2,POPC,sup,TAIL2_2,216.075,363.498,17.506,0.7569,0,0,fluid
2,POPC,sup,TAIL2_3,215.733,363.1,15.411,0.7569,0,0,fluid
2,POPC,sup,TAIL2_4,215.044,362.245,13.317,0.7569,0,0,fluid
2,POPC,sup,TAIL2_5,215.409,360.099,11.222,0.7569,0,0,fluid
2,POPC,sup,TAIL2_6,215.371,358.749,9.128,0.7569,0,0,fluid
2,POPC,sup,TAIL2_7,214.933,358.443,6.774,0.7569,0,0,fluid
2,POPC,sup,TAIL2_8,213.906,358.403,4.357,0.7569,0,0,fluid
2,POPC,sup,TAIL2_9,212.212,357.377,1.94,0.7569,0,0,fluid
3,POPC,sup,HEAD,83.249,136.879,16.5,0.754,0,0,fluid
3,POPC,sup,GLYC,83.527,136.807,13.0,0.754,0,0,fluid
3,POPC,sup,TAIL1_0,82.827,137.656,11.0,0.754,0,0,fluid
3,POPC,sup,TAIL1_1,82.214,138.369,8.905,0.754,0,0,fluid
3,POPC,sup,TAIL1_2,82.671,138.61,6.811,0.754,0,0,fluid
3,POPC,sup,TAIL1_3,82.345,139.214,4.716,0.754,0,0,fluid
3,POPC,sup,TAIL1_4,82.315,140.681,2.622,0.754,0,0,fluid
3,POPC,sup,TAIL1_5,82.675,141.713,0.527,0.754,0,0,fluid
3,POPC,sup,TAIL1_6,82.868,142.273,-1.567,0.754,0,0,fluid
3,POPC,sup,TAIL1_7,82.651,142.716,-3.662,0.754,0,0,fluid
3,POPC,sup,TAIL1_8,82.122,143.148,-5.756,0.754,0,0,fluid
3,POPC,sup,TAIL1_9,82.558,143.383,-7.85,0.754,0,0,fluid
3,POPC,sup,TAIL2_0,82.503,136.405,11.0,0.754,0,0,fluid
3,POPC,sup,TAIL2_1,82.992,135.651,8.905,0.754,0,0,fluid
3,POPC,sup,TAIL2_2,82.908,135.225,6.811,0.754,0,0,fluid
3,POPC,sup,TAIL2_3,81.055,134.79,4.716,0.754,0,0,fluid
3,POPC,sup,TAIL2_4,79.354,133.797,2.622,0.754,0,0,fluid
3,POPC,sup,TAIL2_5,79.106,132.509,0.527,0.754,0,0,fluid
3,POPC,sup,TAIL2_6,79.321,131.87,-1.567,0.754,0,0,fluid
3,POPC,sup,TAIL2_7,78.228,131.327,-3.968,0.754,0,0,fluid
3,POPC,sup,TAIL2_8,77.445,131.729,-6.392,0.754,0,0,fluid
3,POPC,sup,TAIL2_9,75.838,132.072,-8.815,0.754,0,0,fluid
4,POPC,sup,HEAD,288.813,402.901,27.294,0.795,0,0,fluid
4,POPC,sup,GLYC,288.893,403.026,23.794,0.795,0,0,fluid
4,POPC,sup,TAIL1_0,287.87,402.622,21.794,0.795,0,0,fluid
4,POPC,sup,TAIL1_1,287.88,402.5,19.7,0.795,0,0,fluid
4,POPC,sup,TAIL1_2,287.525,402.395,17.605,0.795,0,0,fluid
4,POPC,sup,TAIL1_3,286.003,402.528,15.511,0.795,0,0,fluid
4,POPC,sup,TAIL1_4,285.463,403.257,13.417,0.795,0,0,fluid
4,POPC,sup,TAIL1_5,284.087,403.188,11.322,0.795,0,0,fluid
4,POPC,sup,TAIL1_6,283.615,403.252,9.228,0.795,0,0,fluid
4,POPC,sup,TAIL1_7,283.457,403.225,7.133,0.795,0,0,fluid
4,POPC,sup,TAIL1_8,283.94,402.807,5.039,0.795,0,0,fluid
4,POPC,sup,TAIL1_9,283.911,403.047,2.944,0.795,0,0,fluid
4,POPC,sup,TAIL2_0,288.961,401.928,21.794,0.795,0,0,fluid
4,POPC,sup,TAIL2_1,289.116,401.759,19.7,0.795,0,0,fluid
4,POPC,sup,TAIL2_2,289.27,401.091,17.605,0.795,0,0,fluid
4,POPC,sup,TAIL2_3,289.073,400.699,15.511,0.795,0,0,fluid
4,POPC,sup,TAIL2_4,290.837,400.426,13.417,0.795,0,0,fluid
4,POPC,sup,TAIL2_5,292.87,399.352,11.321,0.795,0,0,fluid
4,POPC,sup,TAIL2_6,293.835,398.49,8.826,0.795,0,0,fluid
4,POPC,sup,TAIL2_7,293.47,397.537,6.332,0.795,0,0,fluid
4,POPC,sup,TAIL2_8,293.54,396.571,3.837,0.795,0,0,fluid
4,POPC,sup,TAIL2_9,292.712,395.894,1.342,0.795,0,0,fluid
5,POPC,sup,HEAD,235.521,105.92,23.237,0.8024,0,0,fluid
5,POPC,sup,GLYC,235.659,105.926,19.737,0.8024,0,0,fluid
5,POPC,sup,TAIL1_0,234.739,106.53,17.737,0.8024,0,0,fluid
5,POPC,sup,TAIL1_1,234.165,105.891,15.643,0.8024,0,0,fluid
5,POPC,sup,TAIL1_2,234.231,107.51,13.548,0.8024,0,0,fluid
5,POPC,sup,TAIL1_3,234.097,107.703,11.454,0.8024,0,0,fluid
5,POPC,sup,TAIL1_4,233.767,108.716,9.359,0.8024,0,0,fluid
5,POPC,sup,TAIL1_5,233.963,109.311,7.265,0.8024,0,0,fluid
5,POPC,sup,TAIL1_6,233.553,108.937,5.171,0.8024,0,0,fluid
5,POPC,sup,TAIL1_7,232.745,108.628,3.076,0.8024,0,0,fluid
5,POPC,sup,TAIL1_8,232.422,108.247,0.982,0.8024,0,0,fluid
5,POPC,sup,TAIL1_9,233.204,108.615,-1.113,0.8024,0,0,fluid
5,POPC,sup,TAIL2_0,234.8,105.238,17.737,0.8024,0,0,fluid
5,POPC,sup,TAIL2_1,234.675,105.585,15.643,0.8024,0,0,fluid
5,POPC,sup,TAIL2_2,235.437,105.937,13.548,0.8024,0,0,fluid
5,POPC,sup,TAIL2_3,235.426,105.278,11.454,0.8024,0,0,fluid
5,POPC,sup,TAIL2_4,235.519,103.922,9.359,0.8024,0,0,fluid
5,POPC,sup,TAIL2_5,237.687,103.447,7.246,0.8024,0,0,fluid
5,POPC,sup,TAIL2_6,239.183,102.474,4.748,0.8024,0,0,fluid
5,POPC,sup,TAIL2_7,239.257,102.215,2.25,0.8024,0,0,fluid
5,POPC,sup,TAIL2_8,239.102,102.191,-0.248,0.8024,0,0,fluid
5,POPC,sup,TAIL2_9,239.567,101.964,-2.747,0.8024,0,0,fluid
6,POPC,sup,HEAD,328.29,6.773,23.935,0.6499,0,0,fluid
6,POPC,sup,GLYC,328.39,6.396,20.435,0.6499,0,0,fluid
6,POPC,sup,TAIL1_0,328.787,7.422,18.435,0.6499,0,0,fluid
6,POPC,sup,TAIL1_1,328.364,7.851,16.341,0.6499,0,0,fluid
6,POPC,sup,TAIL1_2,328.574,8.277,14.246,0.6499,0,0,fluid
6,POPC,sup,TAIL1_3,329.077,9.803,12.152,0.6499,0,0,fluid
6,POPC,sup,TAIL1_4,329.81,11.611,10.057,0.6499,0,0,fluid
6,POPC,sup,TAIL1_5,331.168,12.977,7.963,0.6499,0,0,fluid
6,POPC,sup,TAIL1_6,331.477,13.339,5.868,0.6499,0,0,fluid
6,POPC,sup,TAIL1_7,332.233,13.479,3.774,0.6499,0,0,fluid
6,POPC,sup,TAIL1_8,333.239,15.008,1.679,0.6499,0,0,fluid
6,POPC,sup,TAIL1_9,333.078,15.183,-0.415,0.6499,0,0,fluid
6,POPC,sup,TAIL2_0,327.537,7.091,18.435,0.6499,0,0,fluid
6,POPC,sup,TAIL2_1,326.492,8.046,16.341,0.6499,0,0,fluid
6,POPC,sup,TAIL2_2,327.038,8.89,14.246,0.6499,0,0,fluid
6,POPC,sup,TAIL2_3,326.736,9.077,12.152,0.6499,0,0,fluid
6,POPC,sup,TAIL2_4,324.721,8.873,10.057,0.6499,0,0,fluid
6,POPC,sup,TAIL2_5,323.443,7.451,7.963,0.6499,0,0,fluid
6,POPC,sup,TAIL2_6,322.48,6.82,5.868,0.6499,0,0,fluid
6,POPC,sup,TAIL2_7,321.082,7.547,3.774,0.6499,0,0,fluid
6,POPC,sup,TAIL2_8,320.165,7.967,1.679,0.6499,0,0,fluid
6,POPC,sup,TAIL2_9,319.336,8.852,-0.62,0.6499,0,0,fluid
7,POPC,sup,HEAD,400.827,353.703,22.143,0.8335,0,0,fluid
7,POPC,sup,GLYC,400.925,353.631,18.643,0.8335,0,0,fluid
7,POPC,sup,TAIL1_0,400.59,354.679,16.643,0.8335,0,0,fluid
7,POPC,sup,TAIL1_1,400.317,354.485,14.548,0.8335,0,0,fluid
7,POPC,sup,TAIL1_2,400.587,354.601,12.454,0.8335,0,0,fluid
7,POPC,sup,TAIL1_3,401.109,354.809,10.36,0.8335,0,0,fluid
7,POPC,sup,TAIL1_4,400.285,356.546,8.265,0.8335,0,0,fluid
7,POPC,sup,TAIL1_5,400.765,356.087,6.171,0.8335,0,0,fluid
7,POPC,sup,TAIL1_6,401.04,356.391,4.076,0.8335,0,0,fluid
7,POPC,sup,TAIL1_7,401.529,356.357,1.982,0.8335,0,0,fluid
7,POPC,sup,TAIL1_8,401.174,355.415,-0.113,0.8335,0,0,fluid
7,POPC,sup,TAIL1_9,401.461,356.005,-2.207,0.8335,0,0,fluid
7,POPC,sup,TAIL2_0,399.825,353.636,16.643,0.8335,0,0,fluid
7,POPC,sup,TAIL2_1,399.761,353.866,14.548,0.8335,0,0,fluid
7,POPC,sup,TAIL2_2,399.034,353.592,12.454,0.8335,0,0,fluid
7,POPC,sup,TAIL2_3,399.023,352.905,10.36,0.8335,0,0,fluid
7,POPC,sup,TAIL2_4,398.814,351.735,8.265,0.8335,0,0,fluid
7,POPC,sup,TAIL2_5,398.584,349.813,6.128,0.8335,0,0,fluid
7,POPC,sup,TAIL2_6,398.21,349.501,3.625,0.8335,0,0,fluid
7,POPC,sup,TAIL2_7,397.669,349.153,1.122,0.8335,0,0,fluid
7,POPC,sup,TAIL2_8,396.961,349.677,-1.381,0.8335,0,0,fluid
7,POPC,sup,TAIL2_9,397.34,348.804,-3.884,0.8335,0,0,fluid
8,POPC,sup,HEAD,211.073,476.443,28.93,0.7088,0,0,fluid
8,POPC,sup,GLYC,211.277,476.8,25.43,0.7088,0,0,fluid
8,POPC,sup,TAIL1_0,210.274,476.349,23.43,0.7088,0,0,fluid
8,POPC,sup,TAIL1_1,209.339,476.424,21.335,0.7088,0,0,fluid
8,POPC,sup,TAIL1_2,208.418,475.29,19.241,0.7088,0,0,fluid
8,POPC,sup,TAIL1_3,208.158,474.74,17.146,0.7088,0,0,fluid
8,POPC,sup,TAIL1_4,206.642,474.213,15.052,0.7088,0,0,fluid
8,POPC,sup,TAIL1_5,206.367,473.521,12.957,0.7088,0,0,fluid
8,POPC,sup,TAIL1_6,206.141,473.048,10.863,0.7088,0,0,fluid
8,POPC,sup,TAIL1_7,205.393,472.281,8.768,0.7088,0,0,fluid
8,POPC,sup,TAIL1_8,204.758,471.594,6.674,0.7088,0,0,fluid
8,POPC,sup,TAIL1_9,204.069,470.981,4.58,0.7088,0,0,fluid
8,POPC,sup,TAIL2_0,211.396,475.707,23.43,0.7088,0,0,fluid
8,POPC,sup,TAIL2_1,211.35,475.217,21.335,0.7088,0,0,fluid
8,POPC,sup,TAIL2_2,211.816,474.514,19.241,0.7088,0,0,fluid
8,POPC,sup,TAIL2_3,212.391,473.323,17.146,0.7088,0,0,fluid
8,POPC,sup,TAIL2_4,213.699,471.812,15.052,0.7088,0,0,fluid
8,POPC,sup,TAIL2_5,215.175,471.005,12.957,0.7088,0,0,fluid
8,POPC,sup,TAIL2_6,215.765,470.047,10.863,0.7088,0,0,fluid
8,POPC,sup,TAIL2_7,215.115,469.502,8.768,0.7088,0,0,fluid
8,POPC,sup,TAIL2_8,216.077,468.449,6.674,0.7088,0,0,fluid
8,POPC,sup,TAIL2_9,216.144,467.957,4.563,0.7088,0,0,fluid
9,POPC,sup,HEAD,131.76,352.388,23.034,0.6441,0,0,fluid
9,POPC,sup,GLYC,131.851,352.726,19.534,0.6441,0,0,fluid
9,POPC,sup,TAIL1_0,130.996,352.034,17.534,0.6441,0,0,fluid
9,POPC,sup,TAIL1_1,130.681,350.916,15.439,0.6441,0,0,fluid
9,POPC,sup,TAIL1_2,129.25,350.668,13.345,0.6441,0,0,fluid
9,POPC,sup,TAIL1_3,128.725,350.242,11.251,0.6441,0,0,fluid
9,POPC,sup,TAIL1_4,127.433,350.639,9.156,0.6441,0,0,fluid
9,POPC,sup,TAIL1_5,126.93,349.592,7.062,0.6441,0,0,fluid
9,POPC,sup,TAIL1_6,125.91,349.4,4.967,0.6441,0,0,fluid
9,POPC,sup,TAIL1_7,125.082,347.944,2.873,0.6441,0,0,fluid
9,POPC,sup,TAIL1_8,125.025,347.278,0.778,0.6441,0,0,fluid
9,POPC,sup,TAIL1_9,124.184,346.444,-1.316,0.6441,0,0,fluid
9,POPC,sup,TAIL2_0,132.244,351.699,17.534,0.6441,0,0,fluid
9,POPC,sup,TAIL2_1,132.915,351.338,15.439,0.6441,0,0,fluid
9,POPC,sup,TAIL2_2,133.163,351.303,13.345,0.6441,0,0,fluid
9,POPC,sup,TAIL2_3,133.272,350.598,11.251,0.6441,0,0,fluid
9,POPC,sup,TAIL2_4,134.375,351.184,9.156,0.6441,0,0,fluid
9,POPC,sup,TAIL2_5,136.846,351.459,7.062,0.6441,0,0,fluid
9,POPC,sup,TAIL2_6,138.7,350.638,4.967,0.6441,0,0,fluid
9,POPC,sup,TAIL2_7,140.326,349.346,2.873,0.6441,0,0,fluid
9,POPC,sup,TAIL2_8,140.946,349.424,0.526,0.6441,0,0,fluid
9,POPC,sup,TAIL2_9,142.344,348.41,-1.85,0.6441,0,0,fluid
10,POPC,sup,HEAD,182.193,219.475,21.32,0.7675,0,0,fluid
10,POPC,sup,GLYC,182.005,219.529,17.82,0.7675,0,0,fluid
10,POPC,sup,TAIL1_0,182.68,218.661,15.82,0.7675,0,0,fluid
10,POPC,sup,TAIL1_1,181.996,219.207,13.726,0.7675,0,0,fluid
10,POPC,sup,TAIL1_2,181.905,219.297,11.631,0.7675,0,0,fluid
10,POPC,sup,TAIL1_3,181.084,218.982,9.537,0.7675,0,0,fluid
10,POPC,sup,TAIL1_4,180.991,219.056,7.442,0.7675,0,0,fluid
10,POPC,sup,TAIL1_5,180.988,218.99,5.348,0.7675,0,0,fluid
10,POPC,sup,TAIL1_6,182.401,219.483,3.253,0.7675,0,0,fluid
10,POPC,sup,TAIL1_7,183.095,219.576,1.159,0.7675,0,0,fluid
10,POPC,sup,TAIL1_8,183.241,218.54,-0.935,0.7675,0,0,fluid
10,POPC,sup,TAIL1_9,183.982,217.919,-3.03,0.7675,0,0,fluid
10,POPC,sup,TAIL2_0,183.04,219.903,15.82,0.7675,0,0,fluid
10,POPC,sup,TAIL2_1,182.93,220.822,13.726,0.7675,0,0,fluid
10,POPC,sup,TAIL2_2,183.271,221.231,11.631,0.7675,0,0,fluid
10,POPC,sup,TAIL2_3,184.065,220.772,9.537,0.7675,0,0,fluid
10,POPC,sup,TAIL2_4,185.061,221.804,7.442,0.7675,0,0,fluid
10,POPC,sup,TAIL2_5,184.344,224.608,5.348,0.7675,0,0,fluid
10,POPC,sup,TAIL2_6,185.214,224.595,2.965,0.7675,0,0,fluid
10,POPC,sup,TAIL2_7,185.647,224.571,0.489,0.7675,0,0,fluid
10,POPC,sup,TAIL2_8,187.119,225.359,-1.987,0.7675,0,0,fluid
10,POPC,sup,TAIL2_9,187.997,224.568,-4.462,0.7675,0,0,fluid
11,POPC,sup,HEAD,411.253,128.723,18.691,0.6019,0,0,fluid
11,POPC,sup,GLYC,411.542,128.37,15.191,0.6019,0,0,fluid
11,POPC,sup,TAIL1_0,411.478,129.468,13.191,0.6019,0,0,fluid
11,POPC,sup,TAIL1_1,411.518,130.217,11.097,0.6019,0,0,fluid
11,POPC,sup,TAIL1_2,411.613,130.793,9.002,0.6019,0,0,fluid
11,POPC,sup,TAIL1_3,411.006,132.362,6.908,0.6019,0,0,fluid
11,POPC,sup,TAIL1_4,411.185,133.727,4.813,0.6019,0,0,fluid
11,POPC,sup,TAIL1_5,411.409,135.167,2.719,0.6019,0,0,fluid
11,POPC,sup,TAIL1_6,411.488,136.02,0.624,0.6019,0,0,fluid
11,POPC,sup,TAIL1_7,410.145,137.638,-1.47,0.6019,0,0,fluid
11,POPC,sup,TAIL1_8,409.985,138.138,-3.564,0.6019,0,0,fluid
11,POPC,sup,TAIL1_9,410.463,139.456,-5.659,0.6019,0,0,fluid
11,POPC,sup,TAIL2_0,410.477,128.649,13.191,0.6019,0,0,fluid
11,POPC,sup,TAIL2_1,409.91,128.741,11.097,0.6019,0,0,fluid
11,POPC,sup,TAIL2_2,409.014,128.228,9.002,0.6019,0,0,fluid
11,POPC,sup,TAIL2_3,407.909,128.411,6.908,0.6019,0,0,fluid
11,POPC,sup,TAIL2_4,406.954,127.377,4.813,0.6019,0,0,fluid
11,POPC,sup,TAIL2_5,405.467,125.025,2.719,0.6019,0,0,fluid
11,POPC,sup,TAIL2_6,403.243,123.303,0.624,0.6019,0,0,fluid
11,POPC,sup,TAIL2_7,402.341,122.693,-1.47,0.6019,0,0,fluid
11,POPC,sup,TAIL2_8,401.261,123.044,-3.564,0.6019,0,0,fluid
11,POPC,sup,TAIL2_9,400.348,122.801,-5.659,0.6019,0,0,fluid
12,POPC,sup,HEAD,0.619,279.99,21.519,0.7347,0,0,fluid
12,POPC,sup,GLYC,0.882,279.904,18.019,0.7347,0,0,fluid
12,POPC,sup,TAIL1_0,0.235,280.794,16.019,0.7347,0,0,fluid
12,POPC,sup,TAIL1_1,-0.152,280.238,13.925,0.7347,0,0,fluid
12,POPC,sup,TAIL1_2,0.914,280.701,11.83,0.7347,0,0,fluid
12,POPC,sup,TAIL1_3,1.074,282.129,9.736,0.7347,0,0,fluid
12,POPC,sup,TAIL1_4,2.379,282.147,7.641,0.7347,0,0,fluid
12,POPC,sup,TAIL1_5,1.63,282.451,5.547,0.7347,0,0,fluid
12,POPC,sup,TAIL1_6,0.837,282.396,3.452,0.7347,0,0,fluid
12,POPC,sup,TAIL1_7,0.882,282.892,1.358,0.7347,0,0,fluid
12,POPC,sup,TAIL1_8,0.863,283.908,-0.737,0.7347,0,0,fluid
12,POPC,sup,TAIL1_9,0.513,284.551,-2.831,0.7347,0,0,fluid
12,POPC,sup,TAIL2_0,-0.164,279.564,16.019,0.7347,0,0,fluid
12,POPC,sup,TAIL2_1,-0.557,279.391,13.925,0.7347,0,0,fluid
12,POPC,sup,TAIL2_2,-0.812,279.285,11.83,0.7347,0,0,fluid
12,POPC,sup,TAIL2_3,-2.277,279.963,9.736,0.7347,0,0,fluid
12,POPC,sup,TAIL2_4,-2.99,278.856,7.641,0.7347,0,0,fluid
12,POPC,sup,TAIL2_5,-2.682,276.272,5.547,0.7347,0,0,fluid
12,POPC,sup,TAIL2_6,-3.038,274.644,3.434,0.7347,0,0,fluid
12,POPC,sup,TAIL2_7,-3.565,274.372,1.003,0.7347,0,0,fluid
12,POPC,sup,TAIL2_8,-4.683,274.451,-1.428,0.7347,0,0,fluid
12,POPC,sup,TAIL2_9,-5.282,274.533,-3.859,0.7347,0,0,fluid
13,POPC,sup,HEAD,3.074,225.583,19.179,0.6481,0,0,fluid
13,POPC,sup,GLYC,2.99,225.968,15.679,0.6481,0,0,fluid
13,POPC,sup,TAIL1_0,2.548,224.961,13.679,0.6481,0,0,fluid
13,POPC,sup,TAIL1_1,2.283,224.312,11.585,0.6481,0,0,fluid
13,POPC,sup,TAIL1_2,2.733,222.629,9.49,0.6481,0,0,fluid
13,POPC,sup,TAIL1_3,2.556,221.877,7.396,0.6481,0,0,fluid
13,POPC,sup,TAIL1_4,1.727,221.598,5.301,0.6481,0,0,fluid
13,POPC,sup,TAIL1_5,1.562,219.987,3.207,0.6481,0,0,fluid
13,POPC,sup,TAIL1_6,1.277,220.6,1.112,0.6481,0,0,fluid
13,POPC,sup,TAIL1_7,-0.223,220.045,-0.982,0.6481,0,0,fluid
13,POPC,sup,TAIL1_8,-0.716,220.113,-3.076,0.6481,0,0,fluid
13,POPC,sup,TAIL1_9,-1.318,219.36,-5.171,0.6481,0,0,fluid
13,POPC,sup,TAIL2_0,3.812,225.237,13.679,0.6481,0,0,fluid
13,POPC,sup,TAIL2_1,4.601,225.032,11.585,0.6481,0,0,fluid
13,POPC,sup,TAIL2_2,5.101,224.36,9.49,0.6481,0,0,fluid
13,POPC,sup,TAIL2_3,6.653,223.254,7.396,0.6481,0,0,fluid
13,POPC,sup,TAIL2_4,7.762,223.072,5.301,0.6481,0,0,fluid
13,POPC,sup,TAIL2_5,9.724,224.472,3.207,0.6481,0,0,fluid
13,POPC,sup,TAIL2_6,11.589,225.212,1.112,0.6481,0,0,fluid
13,POPC,sup,TAIL2_7,12.793,224.017,-0.982,0.6481,0,0,fluid
13,POPC,sup,TAIL2_8,13.199,223.057,-3.076,0.6481,0,0,fluid
13,POPC,sup,TAIL2_9,13.472,222.356,-5.338,0.6481,0,0,fluid
14,POPC,sup,HEAD,484.177,359.873,22.914,0.7953,0,0,fluid
14,POPC,sup,GLYC,484.296,359.888,19.414,0.7953,0,0,fluid
14,POPC,sup,TAIL1_0,483.327,360.41,17.414,0.7953,0,0,fluid
14,POPC,sup,TAIL1_1,483.612,359.937,15.32,0.7953,0,0,fluid
14,POPC,sup,TAIL1_2,483.125,359.718,13.225,0.7953,0,0,fluid
14,POPC,sup,TAIL1_3,482.608,359.727,11.131,0.7953,0,0,fluid
14,POPC,sup,TAIL1_4,483.123,359.67,9.036,0.7953,0,0,fluid
14,POPC,sup,TAIL1_5,482.823,359.002,6.942,0.7953,0,0,fluid
14,POPC,sup,TAIL1_6,482.029,359.677,4.847,0.7953,0,0,fluid
14,POPC,sup,TAIL1_7,482.038,359.36,2.753,0.7953,0,0,fluid
14,POPC,sup,TAIL1_8,481.829,359.903,0.659,0.7953,0,0,fluid
14,POPC,sup,TAIL1_9,480.734,360.154,-1.436,0.7953,0,0,fluid
14,POPC,sup,TAIL2_0,483.5,359.129,17.414,0.7953,0,0,fluid
14,POPC,sup,TAIL2_1,483.896,359.774,15.32,0.7953,0,0,fluid
14,POPC,sup,TAIL2_2,484.324,359.237,13.225,0.7953,0,0,fluid
14,POPC,sup,TAIL2_3,483.864,359.0,11.131,0.7953,0,0,fluid
14,POPC,sup,TAIL2_4,483.622,357.561,9.036,0.7953,0,0,fluid
14,POPC,sup,TAIL2_5,485.182,355.082,6.896,0.7953,0,0,fluid
14,POPC,sup,TAIL2_6,486.593,354.38,4.392,0.7953,0,0,fluid
14,POPC,sup,TAIL2_7,487.225,353.897,1.888,0.7953,0,0,fluid
14,POPC,sup,TAIL2_8,486.513,353.849,-0.616,0.7953,0,0,fluid
14,POPC,sup,TAIL2_9,485.31,353.499,-3.119,0.7953,0,0,fluid
15,POPC,sup,HEAD,410.559,274.388,18.687,0.8207,0,0,fluid
15,POPC,sup,GLYC,410.542,274.447,15.187,0.8207,0,0,fluid
15,POPC,sup,TAIL1_0,410.166,273.414,13.187,0.8207,0,0,fluid
