lipid_id,lipid_type,leaflet,bead_type,x,y,z,order_param,in_raft,is_pip,phase
0,POPC,sup,HEAD,119.589,295.836,22.606,0.8123,0,0,fluid
0,POPC,sup,GLYC,119.555,295.76,19.106,0.8123,0,0,fluid
0,POPC,sup,TAIL1_0,120.508,296.309,17.106,0.8123,0,0,fluid
0,POPC,sup,TAIL1_1,121.079,296.494,15.011,0.8123,0,0,fluid
0,POPC,sup,TAIL1_2,121.198,296.871,12.917,0.8123,0,0,fluid
0,POPC,sup,TAIL1_3,121.032,297.682,10.823,0.8123,0,0,fluid
0,POPC,sup,TAIL1_4,121.197,297.33,8.728,0.8123,0,0,fluid
0,POPC,sup,TAIL1_5,121.026,297.608,6.634,0.8123,0,0,fluid
0,POPC,sup,TAIL1_6,120.926,298.354,4.539,0.8123,0,0,fluid
0,POPC,sup,TAIL1_7,120.703,298.618,2.445,0.8123,0,0,fluid
0,POPC,sup,TAIL1_8,120.29,299.445,0.35,0.8123,0,0,fluid
0,POPC,sup,TAIL1_9,121.095,299.377,-1.744,0.8123,0,0,fluid
0,POPC,sup,TAIL2_0,119.328,296.836,17.106,0.8123,0,0,fluid
0,POPC,sup,TAIL2_1,118.87,297.315,15.011,0.8123,0,0,fluid
0,POPC,sup,TAIL2_2,118.365,298.427,12.917,0.8123,0,0,fluid
0,POPC,sup,TAIL2_3,118.57,298.703,10.823,0.8123,0,0,fluid
0,POPC,sup,TAIL2_4,117.567,298.484,8.728,0.8123,0,0,fluid
0,POPC,sup,TAIL2_5,114.623,298.138,6.546,0.8123,0,0,fluid
0,POPC,sup,TAIL2_6,113.328,297.544,4.034,0.8123,0,0,fluid
0,POPC,sup,TAIL2_7,112.178,297.844,1.522,0.8123,0,0,fluid
0,POPC,sup,TAIL2_8,111.906,297.033,-0.99,0.8123,0,0,fluid
0,POPC,sup,TAIL2_9,111.335,296.68,-3.502,0.8123,0,0,fluid
1,POPC,sup,HEAD,335.493,458.035,25.281,0.7898,0,0,fluid
1,POPC,sup,GLYC,335.563,457.864,21.781,0.7898,0,0,fluid
1,POPC,sup,TAIL1_0,335.825,458.933,19.781,0.7898,0,0,fluid
1,POPC,sup,TAIL1_1,334.903,459.829,17.686,0.7898,0,0,fluid
1,POPC,sup,TAIL1_2,335.051,460.178,15.592,0.7898,0,0,fluid
1,POPC,sup,TAIL1_3,335.387,460.094,13.497,0.7898,0,0,fluid
1,POPC,sup,TAIL1_4,335.035,459.468,11.403,0.7898,0,0,fluid
1,POPC,sup,TAIL1_5,335.397,460.657,9.308,0.7898,0,0,fluid
1,POPC,sup,TAIL1_6,335.714,461.029,7.214,0.7898,0,0,fluid
1,POPC,sup,TAIL1_7,336.147,461.512,5.119,0.7898,0,0,fluid
1,POPC,sup,TAIL1_8,337.117,462.056,3.025,0.7898,0,0,fluid
1,POPC,sup,TAIL1_9,337.599,461.933,0.931,0.7898,0,0,fluid
1,POPC,sup,TAIL2_0,334.628,458.444,19.781,0.7898,0,0,fluid
1,POPC,sup,TAIL2_1,334.429,458.613,17.686,0.7898,0,0,fluid
1,POPC,sup,TAIL2_2,333.871,458.684,15.592,0.7898,0,0,fluid
1,POPC,sup,TAIL2_3,333.525,458.518,13.497,0.7898,0,0,fluid
1,POPC,sup,TAIL2_4,332.073,457.042,11.403,0.7898,0,0,fluid
1,POPC,sup,TAIL2_5,330.585,456.29,9.308,0.7898,0,0,fluid
1,POPC,sup,TAIL2_6,328.247,455.173,6.896,0.7898,0,0,fluid
1,POPC,sup,TAIL2_7,328.665,455.514,4.416,0.7898,0,0,fluid
1,POPC,sup,TAIL2_8,327.789,455.543,1.935,0.7898,0,0,fluid
1,POPC,sup,TAIL2_9,327.466,455.642,-0.546,0.7898,0,0,fluid
2,POPC,sup,HEAD,499.571,493.128,19.328,0.6601,0,0,fluid
2,POPC,sup,GLYC,499.529,493.455,15.828,0.6601,0,0,fluid
2,POPC,sup,TAIL1_0,499.0,492.491,13.828,0.6601,0,0,fluid
2,POPC,sup,TAIL1_1,498.693,491.688,11.733,0.6601,0,0,fluid
2,POPC,sup,TAIL1_2,497.387,490.996,9.639,0.6601,0,0,fluid
2,POPC,sup,TAIL1_3,497.364,489.876,7.544,0.6601,0,0,fluid
2,POPC,sup,TAIL1_4,497.48,490.061,5.45,0.6601,0,0,fluid
2,POPC,sup,TAIL1_5,497.611,489.99,3.355,0.6601,0,0,fluid
2,POPC,sup,TAIL1_6,496.438,489.856,1.261,0.6601,0,0,fluid
2,POPC,sup,TAIL1_7,496.327,489.187,-0.833,0.6601,0,0,fluid
2,POPC,sup,TAIL1_8,496.153,488.225,-2.928,0.6601,0,0,fluid
2,POPC,sup,TAIL1_9,495.976,486.913,-5.022,0.6601,0,0,fluid
2,POPC,sup,TAIL2_0,500.283,492.653,13.828,0.6601,0,0,fluid
2,POPC,sup,TAIL2_1,501.41,493.715,11.733,0.6601,0,0,fluid
2,POPC,sup,TAIL2_2,502.182,493.782,9.639,0.6601,0,0,fluid
2,POPC,sup,TAIL2_3,502.537,494.261,7.544,0.6601,0,0,fluid
2,POPC,sup,TAIL2_4,503.425,494.454,5.45,0.6601,0,0,fluid
2,POPC,sup,TAIL2_5,505.97,494.987,3.355,0.6601,0,0,fluid
2,POPC,sup,TAIL2_6,507.363,495.648,1.261,0.6601,0,0,fluid
2,POPC,sup,TAIL2_7,509.863,495.661,-0.92,0.6601,0,0,fluid
2,POPC,sup,TAIL2_8,510.976,494.745,-3.312,0.6601,0,0,fluid
2,POPC,sup,TAIL2_9,512.511,493.532,-5.705,0.6601,0,0,fluid
3,POPC,sup,HEAD,329.933,493.691,25.826,0.6245,0,0,fluid
3,POPC,sup,GLYC,330.127,493.306,22.326,0.6245,0,0,fluid
3,POPC,sup,TAIL1_0,330.304,494.392,20.326,0.6245,0,0,fluid
3,POPC,sup,TAIL1_1,330.386,495.444,18.232,0.6245,0,0,fluid
3,POPC,sup,TAIL1_2,330.738,496.5,16.137,0.6245,0,0,fluid
3,POPC,sup,TAIL1_3,330.968,497.614,14.043,0.6245,0,0,fluid
3,POPC,sup,TAIL1_4,330.542,498.652,11.949,0.6245,0,0,fluid
3,POPC,sup,TAIL1_5,330.365,499.023,9.854,0.6245,0,0,fluid
3,POPC,sup,TAIL1_6,330.069,499.082,7.76,0.6245,0,0,fluid
3,POPC,sup,TAIL1_7,329.478,499.877,5.665,0.6245,0,0,fluid
3,POPC,sup,TAIL1_8,330.024,501.753,3.571,0.6245,0,0,fluid
3,POPC,sup,TAIL1_9,329.888,503.113,1.476,0.6245,0,0,fluid
3,POPC,sup,TAIL2_0,329.149,493.81,20.326,0.6245,0,0,fluid
3,POPC,sup,TAIL2_1,329.079,494.593,18.232,0.6245,0,0,fluid
3,POPC,sup,TAIL2_2,328.432,495.27,16.137,0.6245,0,0,fluid
3,POPC,sup,TAIL2_3,328.424,495.986,14.043,0.6245,0,0,fluid
3,POPC,sup,TAIL2_4,326.826,495.463,11.949,0.6245,0,0,fluid
3,POPC,sup,TAIL2_5,324.245,494.699,9.854,0.6245,0,0,fluid
3,POPC,sup,TAIL2_6,322.972,494.456,7.76,0.6245,0,0,fluid
3,POPC,sup,TAIL2_7,322.061,495.133,5.665,0.6245,0,0,fluid
3,POPC,sup,TAIL2_8,321.386,496.256,3.571,0.6245,0,0,fluid
3,POPC,sup,TAIL2_9,318.482,496.139,1.476,0.6245,0,0,fluid
4,POPC,sup,HEAD,303.781,122.132,22.075,0.7522,0,0,fluid
4,POPC,sup,GLYC,303.988,121.994,18.575,0.7522,0,0,fluid
4,POPC,sup,TAIL1_0,303.606,123.026,16.575,0.7522,0,0,fluid
4,POPC,sup,TAIL1_1,302.38,123.442,14.48,0.7522,0,0,fluid
4,POPC,sup,TAIL1_2,303.3,123.396,12.386,0.7522,0,0,fluid
4,POPC,sup,TAIL1_3,303.398,124.033,10.291,0.7522,0,0,fluid
4,POPC,sup,TAIL1_4,302.217,124.52,8.197,0.7522,0,0,fluid
4,POPC,sup,TAIL1_5,302.044,124.532,6.102,0.7522,0,0,fluid
4,POPC,sup,TAIL1_6,301.517,125.667,4.008,0.7522,0,0,fluid
4,POPC,sup,TAIL1_7,301.258,126.375,1.914,0.7522,0,0,fluid
4,POPC,sup,TAIL1_8,302.439,126.307,-0.181,0.7522,0,0,fluid
4,POPC,sup,TAIL1_9,302.122,126.848,-2.275,0.7522,0,0,fluid
4,POPC,sup,TAIL2_0,302.889,121.949,16.575,0.7522,0,0,fluid
4,POPC,sup,TAIL2_1,302.078,121.604,14.48,0.7522,0,0,fluid
4,POPC,sup,TAIL2_2,301.68,121.527,12.386,0.7522,0,0,fluid
4,POPC,sup,TAIL2_3,301.291,121.427,10.291,0.7522,0,0,fluid
4,POPC,sup,TAIL2_4,301.83,119.955,8.197,0.7522,0,0,fluid
4,POPC,sup,TAIL2_5,301.514,117.832,6.102,0.7522,0,0,fluid
4,POPC,sup,TAIL2_6,300.742,115.301,3.885,0.7522,0,0,fluid
4,POPC,sup,TAIL2_7,300.666,115.768,1.437,0.7522,0,0,fluid
4,POPC,sup,TAIL2_8,300.467,115.188,-1.011,0.7522,0,0,fluid
4,POPC,sup,TAIL2_9,300.622,115.59,-3.46,0.7522,0,0,fluid
5,POPC,sup,HEAD,250.167,303.271,22.482,0.7574,0,0,fluid
5,POPC,sup,GLYC,250.318,303.429,18.982,0.7574,0,0,fluid
5,POPC,sup,TAIL1_0,249.236,303.234,16.982,0.7574,0,0,fluid
5,POPC,sup,TAIL1_1,248.129,304.153,14.888,0.7574,0,0,fluid
5,POPC,sup,TAIL1_2,248.498,304.054,12.793,0.7574,0,0,fluid
5,POPC,sup,TAIL1_3,248.988,303.86,10.699,0.7574,0,0,fluid
5,POPC,sup,TAIL1_4,247.854,303.821,8.605,0.7574,0,0,fluid
5,POPC,sup,TAIL1_5,246.924,303.275,6.51,0.7574,0,0,fluid
5,POPC,sup,TAIL1_6,247.398,302.146,4.416,0.7574,0,0,fluid
5,POPC,sup,TAIL1_7,246.778,301.325,2.321,0.7574,0,0,fluid
5,POPC,sup,TAIL1_8,247.199,300.51,0.227,0.7574,0,0,fluid
5,POPC,sup,TAIL1_9,246.456,300.601,-1.868,0.7574,0,0,fluid
5,POPC,sup,TAIL2_0,250.169,302.34,16.982,0.7574,0,0,fluid
5,POPC,sup,TAIL2_1,250.906,301.574,14.888,0.7574,0,0,fluid
5,POPC,sup,TAIL2_2,250.439,301.177,12.793,0.7574,0,0,fluid
5,POPC,sup,TAIL2_3,249.885,300.777,10.699,0.7574,0,0,fluid
5,POPC,sup,TAIL2_4,250.985,300.693,8.605,0.7574,0,0,fluid
5,POPC,sup,TAIL2_5,253.101,299.89,6.51,0.7574,0,0,fluid
5,POPC,sup,TAIL2_6,253.851,299.279,4.196,0.7574,0,0,fluid
